Source,Target,Weight,edges_1,edges_2,edges_3,edges_4,edges_5,edges_6,edges_7
91,12,4,0,4,0,0,0,0,0
13,76,6,0,2,4,0,0,0,0
77,81,16,0,16,0,0,0,0,0
90,40,1,0,1,0,0,0,0,0
43,40,23,0,4,1,0,0,7,11
45,56,20,0,2,0,0,3,15,0
99,60,6,0,2,0,0,0,4,0
66,58,2,0,1,0,1,0,0,0
58,36,5,0,1,0,4,0,0,0
64,78,3,0,3,0,0,0,0,0
78,59,2,0,2,0,0,0,0,0
89,60,3,0,3,0,0,0,0,0
89,55,9,0,8,0,0,1,0,0
101,45,14,0,11,0,0,3,0,0
51,101,17,0,14,0,0,3,0,0
78,11,2,0,2,0,0,0,0,0
89,100,4,0,4,0,0,0,0,0
100,4,2,0,2,0,0,0,0,0
7,100,3,0,3,0,0,0,0,0
89,36,4,0,4,0,0,0,0,0
51,61,6,0,2,0,0,0,4,0
89,12,3,0,3,0,0,0,0,0
102,36,15,0,9,0,0,6,0,0
27,36,3,0,1,0,0,0,2,0
102,27,2,0,2,0,0,0,0,0
102,1,7,0,7,0,0,0,0,0
102,0,86,0,42,5,0,10,29,0
102,89,2,0,2,0,0,0,0,0
9,102,2,0,2,0,0,0,0,0
102,3,1,0,1,0,0,0,0,0
3,89,2,0,2,0,0,0,0,0
89,11,1,0,1,0,0,0,0,0
102,103,7,0,2,0,5,0,0,0
102,12,9,0,9,0,0,0,0,0
12,57,3,0,2,0,0,1,0,0
64,57,1,0,1,0,0,0,0,0
102,57,6,0,6,0,0,0,0,0
104,0,93,0,54,0,16,15,8,0
10,104,48,0,11,0,4,22,8,3
57,100,7,0,7,0,0,0,0,0
42,62,1,0,1,0,0,0,0,0
43,62,6,0,2,0,0,0,4,0
36,18,13,0,8,0,1,0,4,0
40,51,231,0,7,4,22,85,89,24
22,88,11,0,2,0,9,0,0,0
55,41,15,0,15,0,0,0,0,0
53,51,58,0,12,6,11,5,9,15
53,99,3,0,3,0,0,0,0,0
53,11,8,0,2,0,6,0,0,0
101,44,13,0,13,0,0,0,0,0
0,101,13,0,8,0,0,5,0,0
54,101,8,0,8,0,0,0,0,0
53,101,6,0,6,0,0,0,0,0
54,99,1,0,1,0,0,0,0,0
54,18,17,0,2,4,0,8,0,3
53,36,15,0,7,8,0,0,0,0
54,36,15,0,7,7,0,1,0,0
53,41,5,0,5,0,0,0,0,0
0,29,152,0,6,19,48,46,26,7
81,29,3,0,3,0,0,0,0,0
86,44,7,0,2,0,5,0,0,0
53,29,2,0,2,0,0,0,0,0
96,44,21,0,2,0,6,5,0,8
53,96,3,0,3,0,0,0,0,0
96,36,4,0,1,0,0,0,0,3
26,44,7,0,3,0,0,1,0,3
8,61,3,0,1,0,0,0,2,0
99,11,6,0,4,0,2,0,0,0
99,1,8,0,8,0,0,0,0,0
8,51,95,0,8,19,11,28,10,19
41,1,10,0,1,0,1,8,0,0
89,57,2,0,2,0,0,0,0,0
89,13,2,0,2,0,0,0,0,0
89,105,3,0,3,0,0,0,0,0
0,105,553,0,1,0,399,109,8,36
61,36,1,0,1,0,0,0,0,0
37,103,5,0,1,0,4,0,0,0
0,103,23,0,2,0,12,2,7,0
28,41,1,0,1,0,0,0,0,0
41,60,21,0,5,13,3,0,0,0
42,1,10,0,2,0,0,2,0,6
106,0,25,0,19,0,0,0,3,3
106,1,10,0,5,0,0,0,5,0
106,107,1,0,1,0,0,0,0,0
107,1,21,0,11,0,0,0,6,4
1,24,15,0,2,3,0,0,10,0
103,57,2,0,2,0,0,0,0,0
67,51,50,0,2,0,4,0,28,16
51,7,17,0,3,0,0,8,4,2
41,4,7,0,2,0,0,0,5,0
67,45,3,0,2,0,0,1,0,0
78,1,1,0,1,0,0,0,0,0
68,12,2,0,2,0,0,0,0,0
52,56,2,0,2,0,0,0,0,0
70,52,3,0,3,0,0,0,0,0
52,59,8,0,4,0,4,0,0,0
46,52,4,0,4,0,0,0,0,0
9,46,13,0,5,2,0,5,0,1
23,12,2,0,2,0,0,0,0,0
8,10,30,0,5,0,10,3,5,7
23,11,21,0,1,8,6,6,0,0
30,23,5,0,5,0,0,0,0,0
30,3,5,0,5,0,0,0,0,0
10,81,38,0,27,0,0,4,2,5
65,81,3,0,3,0,0,0,0,0
3,81,19,0,12,7,0,0,0,0
10,65,18,0,6,0,5,2,5,0
79,10,2,0,2,0,0,0,0,0
79,3,29,0,17,0,0,0,12,0
53,10,10,0,5,0,5,0,0,0
10,54,3,0,3,0,0,0,0,0
55,18,72,0,3,13,6,24,21,5
67,55,22,0,5,0,8,4,0,5
67,60,5,0,3,0,0,0,0,2
102,51,25,0,2,0,0,19,4,0
102,44,9,0,2,0,0,7,0,0
66,9,4,0,2,1,1,0,0,0
66,3,4,0,1,0,3,0,0,0
66,78,2,0,2,0,0,0,0,0
67,78,2,0,2,0,0,0,0,0
42,51,200,0,5,15,48,81,43,8
88,40,7,0,4,0,0,3,0,0
108,0,220,0,3,0,217,0,0,0
79,0,57,0,28,0,0,0,16,13
79,11,3,0,3,0,0,0,0,0
79,44,20,0,13,0,0,0,6,1
8,9,13,0,2,0,3,5,3,0
8,99,3,0,3,0,0,0,0,0
12,58,4,0,4,0,0,0,0,0
36,62,4,0,4,0,0,0,0,0
55,99,17,0,2,0,0,0,15,0
77,40,1,0,1,0,0,0,0,0
8,27,1,0,1,0,0,0,0,0
27,12,2,0,2,0,0,0,0,0
99,56,2,0,2,0,0,0,0,0
12,99,4,0,4,0,0,0,0,0
63,12,9,0,5,0,0,4,0,0
76,44,12,0,5,0,0,2,5,0
91,89,2,0,2,0,0,0,0,0
91,52,3,0,3,0,0,0,0,0
12,62,13,0,5,0,0,4,3,1
64,36,15,0,5,10,0,0,0,0
64,40,5,0,2,0,0,3,0,0
40,12,11,0,2,0,0,3,6,0
78,99,1,0,1,0,0,0,0,0
40,99,6,0,6,0,0,0,0,0
40,1,60,0,32,0,0,10,6,12
106,3,3,0,3,0,0,0,0,0
40,36,3,0,3,0,0,0,0,0
11,1,213,0,5,70,27,64,17,30
104,1,28,0,28,0,0,0,0,0
100,1,5,0,4,0,0,0,0,1
104,36,3,0,3,0,0,0,0,0
65,1,8,0,5,0,0,0,0,3
0,96,43,0,5,0,10,0,11,17
104,11,8,0,2,0,2,1,3,0
104,40,8,0,8,0,0,0,0,0
9,104,1,0,1,0,0,0,0,0
104,44,10,0,10,0,0,0,0,0
104,78,12,0,12,0,0,0,0,0
77,104,3,0,3,0,0,0,0,0
79,51,9,0,2,0,0,0,7,0
104,56,2,0,2,0,0,0,0,0
1,56,57,0,3,8,18,18,3,7
10,100,4,0,4,0,0,0,0,0
14,0,51,0,1,0,1,0,0,49
9,29,25,0,1,1,5,11,0,7
86,81,4,0,4,0,0,0,0,0
86,10,4,0,1,0,0,3,0,0
86,1,5,0,1,0,0,2,2,0
81,1,46,0,2,0,1,6,10,27
86,0,24,0,2,0,4,6,2,10
77,55,49,0,7,0,6,0,30,6
8,55,22,0,5,6,0,2,4,5
81,44,2,0,2,0,0,0,0,0
41,52,8,0,4,4,0,0,0,0
23,2,20,0,3,0,0,9,0,8
109,0,43,0,0,31,2,10,0,0
109,110,2,0,0,1,0,1,0,0
109,52,2,0,0,2,0,0,0,0
109,60,14,0,0,14,0,0,0,0
109,111,4,0,0,4,0,0,0,0
110,49,4,0,0,4,0,0,0,0
110,1,5,0,0,5,0,0,0,0
51,110,25,0,0,10,0,0,0,15
112,0,20,0,0,1,0,0,0,19
7,60,30,0,0,4,0,0,0,26
2,60,6,0,0,5,0,1,0,0
16,4,4,0,0,4,0,0,0,0
82,39,6,0,0,6,0,0,0,0
29,11,20,0,0,1,12,7,0,0
83,29,14,0,0,9,0,3,2,0
29,56,25,0,0,4,1,12,8,0
22,29,10,0,0,3,2,2,1,2
49,11,196,0,0,164,9,23,0,0
22,23,25,0,0,1,21,0,2,1
22,40,37,0,0,1,2,3,24,7
23,29,7,0,0,1,0,3,3,0
113,12,8,0,0,8,0,0,0,0
0,113,142,0,0,75,19,20,9,19
113,4,9,0,0,9,0,0,0,0
113,7,6,0,0,6,0,0,0,0
19,7,41,0,0,38,0,3,0,0
9,39,7,0,0,1,5,0,0,1
9,113,8,0,0,2,0,3,0,3
82,113,2,0,0,2,0,0,0,0
39,113,3,0,0,3,0,0,0,0
113,44,56,0,0,32,13,0,9,2
8,19,1,0,0,1,0,0,0,0
19,18,2,0,0,2,0,0,0,0
9,19,2,0,0,1,0,1,0,0
0,114,92,0,0,83,0,7,2,0
11,114,12,0,0,12,0,0,0,0
45,114,14,0,0,14,0,0,0,0
115,0,30,0,0,29,0,1,0,0
115,114,23,0,0,21,0,2,0,0
102,114,10,0,0,10,0,0,0,0
9,115,15,0,0,15,0,0,0,0
115,102,10,0,0,10,0,0,0,0
114,4,3,0,0,3,0,0,0,0
29,4,4,0,0,4,0,0,0,0
45,11,30,0,0,9,0,19,0,2
30,11,14,0,0,12,2,0,0,0
115,1,5,0,0,5,0,0,0,0
115,11,10,0,0,10,0,0,0,0
9,114,5,0,0,5,0,0,0,0
115,19,4,0,0,4,0,0,0,0
115,28,1,0,0,1,0,0,0,0
115,45,20,0,0,20,0,0,0,0
39,114,5,0,0,5,0,0,0,0
45,1,71,0,0,13,3,20,16,19
114,1,6,0,0,5,0,0,0,1
23,19,3,0,0,3,0,0,0,0
19,44,9,0,0,9,0,0,0,0
51,19,6,0,0,6,0,0,0,0
23,51,108,0,0,21,16,41,14,16
116,49,51,0,0,51,0,0,0,0
116,51,135,0,0,83,16,33,1,2
116,44,176,0,0,145,10,15,2,4
27,56,10,0,0,2,7,0,1,0
42,27,5,0,0,2,3,0,0,0
43,27,7,0,0,3,4,0,0,0
41,49,1,0,0,1,0,0,0,0
85,11,35,0,0,12,5,16,0,2
83,10,15,0,0,4,4,2,0,5
113,11,57,0,0,32,16,9,0,0
49,56,3,0,0,3,0,0,0,0
116,0,174,0,0,118,18,30,6,2
83,85,8,0,0,3,1,4,0,0
8,40,25,0,0,6,0,8,7,4
117,44,208,0,0,149,0,6,7,46
8,117,17,0,0,12,0,0,0,5
51,117,193,0,0,98,1,9,5,80
42,113,22,0,0,16,0,0,6,0
43,113,6,0,0,3,0,0,3,0
51,113,44,0,0,16,9,15,2,2
42,18,68,0,0,19,10,36,3,0
116,9,30,0,0,22,0,8,0,0
0,117,771,0,0,337,6,198,50,180
53,116,5,0,0,5,0,0,0,0
117,56,67,0,0,9,0,25,2,31
117,11,323,0,0,194,1,107,0,21
116,45,4,0,0,3,0,1,0,0
117,45,49,0,0,44,0,4,1,0
113,45,11,0,0,11,0,0,0,0
117,55,31,0,0,12,0,8,5,6
117,12,19,0,0,11,0,0,8,0
117,13,5,0,0,5,0,0,0,0
64,11,9,0,0,7,0,2,0,0
117,60,216,0,0,160,0,25,22,9
51,69,38,0,0,7,27,4,0,0
47,69,3,0,0,3,0,0,0,0
43,69,7,0,0,4,0,3,0,0
43,47,8,0,0,8,0,0,0,0
47,36,7,0,0,4,0,3,0,0
43,55,24,0,0,5,0,14,5,0
118,18,5,0,0,4,1,0,0,0
118,44,6,0,0,6,0,0,0,0
44,111,77,0,0,24,19,28,6,0
0,111,214,0,0,95,41,42,36,0
45,111,14,0,0,14,0,0,0,0
71,119,2,0,0,1,0,1,0,0
71,44,7,0,0,2,4,1,0,0
71,111,7,0,0,4,0,1,2,0
120,111,6,0,0,6,0,0,0,0
111,18,3,0,0,1,0,2,0,0
51,111,46,0,0,21,13,10,2,0
9,111,25,0,0,12,0,10,3,0
66,111,2,0,0,2,0,0,0,0
58,111,18,0,0,6,0,12,0,0
53,24,5,0,0,5,0,0,0,0
54,24,9,0,0,6,3,0,0,0
3,119,18,0,0,6,0,12,0,0
119,24,5,0,0,5,0,0,0,0
121,0,137,0,0,101,8,3,21,4
121,3,94,0,0,86,0,0,8,0
121,45,7,0,0,7,0,0,0,0
121,55,6,0,0,6,0,0,0,0
122,59,2,0,0,2,0,0,0,0
54,59,14,0,0,4,10,0,0,0
69,59,8,0,0,1,5,2,0,0
3,69,8,0,0,2,3,3,0,0
0,69,29,0,0,13,7,0,6,3
69,44,6,0,0,4,0,2,0,0
3,76,9,0,0,7,0,2,0,0
109,3,3,0,0,3,0,0,0,0
59,24,3,0,0,3,0,0,0,0
29,58,18,0,0,6,0,11,1,0
8,54,3,0,0,3,0,0,0,0
45,59,17,0,0,2,0,15,0,0
66,117,11,0,0,11,0,0,0,0
109,117,33,0,0,33,0,0,0,0
109,58,3,0,0,3,0,0,0,0
109,45,15,0,0,15,0,0,0,0
109,123,4,0,0,4,0,0,0,0
117,119,2,0,0,2,0,0,0,0
119,123,4,0,0,4,0,0,0,0
123,58,2,0,0,2,0,0,0,0
58,11,2,0,0,2,0,0,0,0
0,123,6,0,0,3,3,0,0,0
117,123,14,0,0,9,0,5,0,0
67,117,3,0,0,2,0,1,0,0
123,44,8,0,0,8,0,0,0,0
120,44,20,0,0,5,3,0,12,0
120,117,2,0,0,2,0,0,0,0
117,58,7,0,0,7,0,0,0,0
117,111,3,0,0,3,0,0,0,0
44,124,13,0,0,9,0,4,0,0
0,124,32,0,0,24,1,5,2,0
116,18,11,0,0,3,0,8,0,0
113,62,3,0,0,3,0,0,0,0
119,58,9,0,0,6,1,2,0,0
66,119,2,0,0,2,0,0,0,0
51,119,54,0,0,12,4,23,15,0
0,119,86,0,0,17,37,17,15,0
119,44,46,0,0,10,17,3,16,0
113,18,5,0,0,5,0,0,0,0
66,113,1,0,0,1,0,0,0,0
66,12,3,0,0,3,0,0,0,0
113,124,7,0,0,7,0,0,0,0
90,113,3,0,0,3,0,0,0,0
91,113,3,0,0,3,0,0,0,0
39,117,5,0,0,2,0,2,1,0
9,117,112,0,0,60,5,16,15,16
117,1,66,0,0,15,0,13,12,26
10,117,73,0,0,17,0,7,35,14
109,18,2,0,0,2,0,0,0,0
11,36,21,0,0,2,0,8,0,11
41,11,20,0,0,9,3,5,2,1
51,52,32,0,0,11,12,9,0,0
60,111,20,0,0,6,0,5,9,0
11,111,8,0,0,2,0,2,4,0
37,11,5,0,0,1,0,4,0,0
118,11,3,0,0,3,0,0,0,0
118,58,2,0,0,2,0,0,0,0
118,0,17,0,0,10,2,5,0,0
118,41,2,0,0,2,0,0,0,0
42,95,23,0,0,6,0,17,0,0
9,95,7,0,0,2,0,0,5,0
125,0,454,0,0,12,401,36,3,2
125,36,7,0,0,1,3,3,0,0
125,21,13,0,0,13,0,0,0,0
66,60,1,0,0,1,0,0,0,0
119,60,4,0,0,2,2,0,0,0
51,27,49,0,0,7,32,5,0,5
97,21,11,0,0,11,0,0,0,0
125,68,4,0,0,4,0,0,0,0
97,51,10,0,0,1,0,9,0,0
97,0,29,0,0,12,2,15,0,0
43,37,8,0,0,5,3,0,0,0
43,52,16,0,0,5,3,8,0,0
13,21,2,0,0,2,0,0,0,0
117,52,8,0,0,8,0,0,0,0
37,117,2,0,0,2,0,0,0,0
23,21,2,0,0,2,0,0,0,0
9,88,23,0,0,2,0,12,9,0
43,61,2,0,0,2,0,0,0,0
113,56,2,0,0,2,0,0,0,0
126,44,8,0,0,3,0,0,5,0
0,126,12,0,0,3,6,0,3,0
51,126,9,0,0,7,1,0,1,0
3,127,9,0,0,2,2,0,5,0
0,127,19,0,0,1,3,0,15,0
127,11,11,0,0,11,0,0,0,0
126,127,10,0,0,7,0,0,3,0
126,11,6,0,0,6,0,0,0,0
9,126,7,0,0,4,0,0,3,0
9,127,1,0,0,1,0,0,0,0
12,127,1,0,0,1,0,0,0,0
9,47,4,0,0,1,0,0,0,3
17,11,95,0,0,32,0,51,0,12
17,1,11,0,0,8,0,0,0,3
17,127,4,0,0,4,0,0,0,0
10,127,7,0,0,2,0,0,5,0
10,17,34,0,0,3,0,4,8,19
126,1,2,0,0,2,0,0,0,0
64,1,6,0,0,3,0,0,0,3
16,12,1,0,0,1,0,0,0,0
16,11,8,0,0,5,0,0,3,0
15,11,40,0,0,22,0,7,0,11
15,24,3,0,0,3,0,0,0,0
3,126,1,0,0,1,0,0,0,0
15,49,18,0,0,17,0,1,0,0
12,49,6,0,0,6,0,0,0,0
49,127,3,0,0,3,0,0,0,0
26,127,3,0,0,3,0,0,0,0
126,49,3,0,0,3,0,0,0,0
30,21,1,0,0,1,0,0,0,0
126,12,5,0,0,2,0,0,3,0
23,55,34,0,0,9,10,9,6,0
55,26,5,0,0,5,0,0,0,0
116,11,72,0,0,61,0,11,0,0
11,18,44,0,0,16,7,21,0,0
121,44,12,0,0,7,0,3,2,0
121,51,50,0,0,41,3,2,4,0
23,6,1,0,0,1,0,0,0,0
6,24,5,0,0,4,0,1,0,0
121,9,19,0,0,13,6,0,0,0
116,60,13,0,0,8,0,5,0,0
64,62,11,0,0,1,0,2,2,6
10,111,41,0,0,6,0,15,20,0
12,111,14,0,0,7,0,7,0,0
0,110,90,0,0,40,4,36,3,7
117,110,14,0,0,8,0,4,0,2
15,117,8,0,0,5,0,0,0,3
17,117,48,0,0,13,0,30,0,5
23,117,26,0,0,12,0,9,1,4
8,110,1,0,0,1,0,0,0,0
109,8,2,0,0,2,0,0,0,0
117,76,9,0,0,4,0,0,5,0
55,52,3,0,0,3,0,0,0,0
12,52,7,0,0,2,0,0,0,5
117,18,20,0,0,2,0,12,6,0
117,29,10,0,0,3,0,0,0,7
113,117,5,0,0,5,0,0,0,0
45,18,20,0,0,2,0,18,0,0
118,45,3,0,0,3,0,0,0,0
118,9,2,0,0,2,0,0,0,0
49,18,3,0,0,3,0,0,0,0
42,49,2,0,0,2,0,0,0,0
40,49,3,0,0,3,0,0,0,0
49,52,2,0,0,2,0,0,0,0
128,21,3,0,0,3,0,0,0,0
128,0,224,0,0,17,27,163,6,11
47,18,2,0,0,2,0,0,0,0
21,110,6,0,0,6,0,0,0,0
21,18,9,0,0,4,0,5,0,0
125,52,6,0,0,2,2,2,0,0
53,18,16,0,0,3,0,3,8,2
117,21,1,0,0,1,0,0,0,0
128,52,20,0,0,9,3,0,0,8
94,12,1,0,0,1,0,0,0,0
95,12,16,0,0,3,0,0,13,0
128,94,3,0,0,3,0,0,0,0
95,52,2,0,0,2,0,0,0,0
47,52,1,0,0,1,0,0,0,0
66,11,9,0,0,9,0,0,0,0
67,11,6,0,0,4,2,0,0,0
118,12,6,0,0,6,0,0,0,0
45,36,6,0,0,1,1,4,0,0
39,45,8,0,0,3,0,5,0,0
49,24,4,0,0,4,0,0,0,0
121,24,6,0,0,6,0,0,0,0
3,113,5,0,0,1,3,0,0,1
51,124,6,0,0,2,0,4,0,0
42,124,13,0,0,6,3,0,4,0
113,55,16,0,0,13,0,2,1,0
113,13,3,0,0,3,0,0,0,0
113,60,4,0,0,4,0,0,0,0
23,60,26,0,0,9,0,0,16,1
60,124,8,0,0,8,0,0,0,0
49,60,48,0,0,19,0,19,7,3
117,124,7,0,0,7,0,0,0,0
81,11,13,0,0,2,0,11,0,0
64,111,4,0,0,3,1,0,0,0
119,111,11,0,0,2,0,9,0,0
121,117,4,0,0,4,0,0,0,0
113,21,4,0,0,4,0,0,0,0
113,52,4,0,0,4,0,0,0,0
47,51,2,0,0,2,0,0,0,0
8,95,10,0,0,1,0,0,9,0
70,21,1,0,0,1,0,0,0,0
46,70,4,0,0,2,0,0,0,2
42,68,2,0,0,2,0,0,0,0
97,36,7,0,0,7,0,0,0,0
129,36,9,0,0,1,0,8,0,0
95,129,5,0,0,5,0,0,0,0
95,68,4,0,0,4,0,0,0,0
0,95,88,0,0,7,0,30,51,0
130,0,9,0,0,6,0,3,0,0
130,70,2,0,0,2,0,0,0,0
130,36,6,0,0,5,0,1,0,0
46,21,2,0,0,2,0,0,0,0
130,59,3,0,0,3,0,0,0,0
97,68,3,0,0,3,0,0,0,0
95,55,4,0,0,2,0,1,1,0
130,95,4,0,0,4,0,0,0,0
43,95,9,0,0,6,0,3,0,0
130,68,1,0,0,1,0,0,0,0
97,130,1,0,0,1,0,0,0,0
70,55,4,0,0,4,0,0,0,0
97,12,2,0,0,2,0,0,0,0
97,59,6,0,0,1,0,5,0,0
130,55,5,0,0,5,0,0,0,0
3,41,4,0,0,4,0,0,0,0
3,39,21,0,0,1,6,5,0,9
121,39,4,0,0,3,1,0,0,0
109,44,13,0,0,12,0,1,0,0
109,51,13,0,0,13,0,0,0,0
30,44,4,0,0,4,0,0,0,0
119,18,8,0,0,2,6,0,0,0
3,111,12,0,0,2,0,8,2,0
121,8,3,0,0,3,0,0,0,0
3,131,15,0,0,14,0,1,0,0
3,49,6,0,0,6,0,0,0,0
10,49,22,0,0,12,9,1,0,0
116,117,27,0,0,27,0,0,0,0
3,117,24,0,0,12,0,0,0,12
117,49,108,0,0,104,0,0,0,4
132,44,9,0,0,3,0,0,3,3
0,132,58,0,0,13,0,5,4,36
51,132,13,0,0,4,0,0,0,9
132,11,18,0,0,11,0,5,0,2
49,132,11,0,0,11,0,0,0,0
117,132,36,0,0,13,0,4,7,12
17,49,48,0,0,22,0,24,0,2
51,17,13,0,0,2,0,0,0,11
17,13,2,0,0,2,0,0,0,0
17,60,82,0,0,4,0,49,11,18
9,132,17,0,0,3,0,0,0,14
132,1,4,0,0,4,0,0,0,0
0,17,79,0,0,16,0,38,3,22
7,11,17,0,0,4,4,2,7,0
49,4,10,0,0,7,3,0,0,0
110,11,8,0,0,6,0,0,0,2
51,26,4,0,0,1,0,0,0,3
26,11,12,0,0,1,0,6,5,0
30,13,5,0,0,5,0,0,0,0
13,11,13,0,0,13,0,0,0,0
76,60,13,0,0,11,0,0,2,0
121,10,2,0,0,2,0,0,0,0
121,11,44,0,0,25,12,7,0,0
51,131,24,0,0,19,0,5,0,0
131,44,11,0,0,4,0,7,0,0
0,131,15,0,0,15,0,0,0,0
121,131,5,0,0,5,0,0,0,0
10,131,8,0,0,8,0,0,0,0
116,10,5,0,0,3,0,0,0,2
116,131,4,0,0,4,0,0,0,0
117,131,2,0,0,2,0,0,0,0
110,18,7,0,0,1,0,3,0,3
3,110,1,0,0,1,0,0,0,0
23,110,2,0,0,2,0,0,0,0
9,110,14,0,0,2,0,5,7,0
121,64,5,0,0,5,0,0,0,0
121,13,9,0,0,9,0,0,0,0
131,29,2,0,0,2,0,0,0,0
51,29,77,0,0,10,28,14,17,8
10,76,13,0,0,3,9,1,0,0
51,76,15,0,0,5,0,6,4,0
10,29,19,0,0,1,5,9,4,0
3,13,11,0,0,4,2,2,3,0
121,113,5,0,0,5,0,0,0,0
117,24,6,0,0,6,0,0,0,0
111,1,21,0,0,8,6,5,2,0
49,111,4,0,0,4,0,0,0,0
10,110,15,0,0,6,0,3,0,6
66,49,4,0,0,4,0,0,0,0
49,7,8,0,0,4,4,0,0,0
116,28,1,0,0,1,0,0,0,0
105,133,1,0,0,0,1,0,0,0
105,29,8,0,0,0,5,0,0,3
134,0,142,0,0,0,142,0,0,0
134,105,3,0,0,0,3,0,0,0
135,105,10,0,0,0,10,0,0,0
135,133,1,0,0,0,1,0,0,0
135,136,2,0,0,0,2,0,0,0
108,135,3,0,0,0,3,0,0,0
135,137,4,0,0,0,4,0,0,0
138,92,9,0,0,0,9,0,0,0
92,1,17,0,0,0,17,0,0,0
8,92,2,0,0,0,2,0,0,0
138,8,2,0,0,0,2,0,0,0
9,92,8,0,0,0,8,0,0,0
92,11,8,0,0,0,2,6,0,0
139,11,1,0,0,0,1,0,0,0
139,49,7,0,0,0,7,0,0,0
92,49,12,0,0,0,12,0,0,0
140,49,5,0,0,0,5,0,0,0
141,49,1,0,0,0,1,0,0,0
92,139,4,0,0,0,4,0,0,0
39,11,39,0,0,0,15,21,0,3
7,1,6,0,0,0,5,1,0,0
10,39,11,0,0,0,4,3,2,2
82,4,2,0,0,0,2,0,0,0
82,7,3,0,0,0,3,0,0,0
23,39,1,0,0,0,1,0,0,0
56,18,29,0,0,0,11,0,16,2
43,7,17,0,0,0,13,0,0,4
2,43,5,0,0,0,5,0,0,0
22,28,20,0,0,0,10,0,1,9
22,65,2,0,0,0,2,0,0,0
40,85,5,0,0,0,3,0,0,2
9,85,9,0,0,0,2,7,0,0
41,18,20,0,0,0,10,10,0,0
82,142,1,0,0,0,1,0,0,0
82,49,4,0,0,0,4,0,0,0
51,142,14,0,0,0,7,5,2,0
116,142,8,0,0,0,5,3,0,0
108,23,7,0,0,0,7,0,0,0
108,18,17,0,0,0,15,0,2,0
10,40,36,0,0,0,4,14,8,10
22,51,53,0,0,0,8,0,7,38
22,116,3,0,0,0,3,0,0,0
48,42,23,0,0,0,17,1,5,0
108,41,60,0,0,0,53,7,0,0
143,56,2,0,0,0,2,0,0,0
134,41,20,0,0,0,20,0,0,0
134,108,49,0,0,0,49,0,0,0
108,140,4,0,0,0,4,0,0,0
140,143,1,0,0,0,1,0,0,0
140,56,2,0,0,0,2,0,0,0
141,140,3,0,0,0,3,0,0,0
141,143,3,0,0,0,3,0,0,0
134,141,4,0,0,0,4,0,0,0
65,56,2,0,0,0,2,0,0,0
48,40,8,0,0,0,8,0,0,0
48,10,6,0,0,0,2,0,4,0
48,144,4,0,0,0,4,0,0,0
0,144,264,0,0,0,225,0,11,28
22,9,14,0,0,0,4,0,6,4
48,56,32,0,0,0,19,2,6,5
145,56,27,0,0,0,27,0,0,0
125,37,11,0,0,0,11,0,0,0
42,37,6,0,0,0,6,0,0,0
125,56,23,0,0,0,23,0,0,0
145,0,30,0,0,0,30,0,0,0
145,51,17,0,0,0,17,0,0,0
145,83,5,0,0,0,5,0,0,0
145,44,7,0,0,0,7,0,0,0
145,26,9,0,0,0,9,0,0,0
125,42,2,0,0,0,2,0,0,0
145,42,5,0,0,0,5,0,0,0
145,125,22,0,0,0,22,0,0,0
125,44,36,0,0,0,26,10,0,0
146,56,20,0,0,0,20,0,0,0
21,146,6,0,0,0,6,0,0,0
21,56,14,0,0,0,11,2,1,0
0,146,18,0,0,0,18,0,0,0
147,146,2,0,0,0,2,0,0,0
134,40,3,0,0,0,3,0,0,0
134,56,19,0,0,0,19,0,0,0
40,143,2,0,0,0,2,0,0,0
20,56,4,0,0,0,3,1,0,0
144,11,11,0,0,0,11,0,0,0
144,44,86,0,0,0,65,3,10,8
128,103,4,0,0,0,4,0,0,0
103,52,6,0,0,0,3,3,0,0
83,134,2,0,0,0,2,0,0,0
147,41,6,0,0,0,6,0,0,0
43,147,10,0,0,0,10,0,0,0
48,147,3,0,0,0,3,0,0,0
147,44,12,0,0,0,12,0,0,0
0,147,46,0,0,0,46,0,0,0
83,11,21,0,0,0,1,16,4,0
147,56,3,0,0,0,3,0,0,0
42,144,6,0,0,0,6,0,0,0
134,42,8,0,0,0,8,0,0,0
134,43,10,0,0,0,10,0,0,0
83,41,15,0,0,0,10,0,5,0
9,144,16,0,0,0,16,0,0,0
144,56,2,0,0,0,2,0,0,0
108,42,13,0,0,0,13,0,0,0
140,42,3,0,0,0,3,0,0,0
134,140,4,0,0,0,4,0,0,0
134,9,21,0,0,0,20,1,0,0
108,9,33,0,0,0,33,0,0,0
108,56,21,0,0,0,21,0,0,0
108,147,11,0,0,0,11,0,0,0
108,4,6,0,0,0,6,0,0,0
0,143,13,0,0,0,13,0,0,0
108,43,8,0,0,0,8,0,0,0
83,42,7,0,0,0,3,0,0,4
108,143,5,0,0,0,5,0,0,0
134,143,7,0,0,0,7,0,0,0
143,41,3,0,0,0,3,0,0,0
51,144,59,0,0,0,55,3,0,1
134,22,9,0,0,0,6,3,0,0
77,148,94,0,0,0,93,1,0,0
0,148,88,0,0,0,87,1,0,0
148,18,15,0,0,0,15,0,0,0
9,148,12,0,0,0,12,0,0,0
44,148,22,0,0,0,22,0,0,0
30,41,7,0,0,0,4,3,0,0
51,81,16,0,0,0,5,2,0,9
81,149,1,0,0,0,1,0,0,0
83,81,2,0,0,0,2,0,0,0
