Source,Target,Weight,edges_1,edges_2,edges_3,edges_4,edges_5,edges_6,edges_7
97,46,1,0,0,1,0,0,0,0
70,21,1,0,0,1,0,0,0,0
129,36,4,0,0,1,0,3,0,0
130,0,1,0,0,1,0,0,0,0
46,12,1,0,0,1,0,0,0,0
130,47,1,0,0,1,0,0,0,0
130,68,1,0,0,1,0,0,0,0
47,95,2,0,0,2,0,0,0,0
130,59,1,0,0,1,0,0,0,0
130,42,1,0,0,1,0,0,0,0
97,43,2,0,0,1,0,1,0,0
97,95,6,0,0,1,0,5,0,0
121,41,1,0,0,1,0,0,0,0
121,51,10,0,0,10,0,0,0,0
81,24,1,0,0,1,0,0,0,0
49,24,2,0,0,2,0,0,0,0
116,11,6,0,0,4,0,2,0,0
132,11,3,0,0,2,0,1,0,0
49,132,6,0,0,6,0,0,0,0
17,49,9,0,0,3,0,6,0,0
15,49,4,0,0,3,0,1,0,0
0,132,6,0,0,2,0,3,0,1
49,1,14,0,0,5,8,0,0,1
49,56,2,0,0,2,0,0,0,0
17,132,1,0,0,1,0,0,0,0
17,1,3,0,0,1,0,0,2,0
30,60,2,0,0,2,0,0,0,0
13,11,6,0,0,5,1,0,0,0
64,11,1,0,0,1,0,0,0,0
121,11,8,0,0,3,3,1,1,0
121,10,2,0,0,2,0,0,0,0
3,131,2,0,0,1,0,1,0,0
10,131,2,0,0,2,0,0,0,0
121,24,1,0,0,1,0,0,0,0
121,131,1,0,0,1,0,0,0,0
51,131,2,0,0,2,0,0,0,0
131,11,1,0,0,1,0,0,0,0
0,131,1,0,0,1,0,0,0,0
121,9,2,0,0,2,0,0,0,0
0,29,16,0,0,1,4,4,3,4
76,60,2,0,0,2,0,0,0,0
117,132,9,0,0,3,0,2,0,4
10,132,2,0,0,1,0,0,0,1
10,111,3,0,0,1,0,0,2,0
23,110,1,0,0,1,0,0,0,0
55,110,1,0,0,1,0,0,0,0
10,49,4,0,0,4,0,0,0,0
134,108,17,0,0,0,17,0,0,0
133,136,8,0,0,0,6,0,0,2
108,137,1,0,0,0,1,0,0,0
138,92,7,0,0,0,7,0,0,0
92,1,1,0,0,0,1,0,0,0
92,11,1,0,0,0,1,0,0,0
9,139,1,0,0,0,1,0,0,0
92,49,2,0,0,0,2,0,0,0
139,49,1,0,0,0,1,0,0,0
11,4,3,0,0,0,2,1,0,0
39,51,11,0,0,0,5,6,0,0
4,56,13,0,0,0,11,1,0,1
7,56,5,0,0,0,5,0,0,0
2,56,2,0,0,0,2,0,0,0
22,28,3,0,0,0,1,1,0,1
22,65,2,0,0,0,2,0,0,0
43,18,11,0,0,0,3,5,1,2
40,51,49,0,0,0,6,19,20,4
29,44,3,0,0,0,2,0,1,0
41,29,5,0,0,0,1,3,1,0
40,18,4,0,0,0,1,3,0,0
43,51,23,0,0,0,8,10,5,0
143,56,3,0,0,0,3,0,0,0
141,56,1,0,0,0,1,0,0,0
141,41,1,0,0,0,1,0,0,0
48,10,1,0,0,0,1,0,0,0
9,41,5,0,0,0,2,3,0,0
145,56,7,0,0,0,7,0,0,0
51,26,4,0,0,0,3,1,0,0
145,44,3,0,0,0,3,0,0,0
145,0,2,0,0,0,2,0,0,0
125,42,2,0,0,0,2,0,0,0
134,0,37,0,0,0,37,0,0,0
134,44,6,0,0,0,6,0,0,0
146,56,6,0,0,0,6,0,0,0
0,146,2,0,0,0,2,0,0,0
144,44,15,0,0,0,13,0,1,1
48,43,1,0,0,0,1,0,0,0
147,56,2,0,0,0,2,0,0,0
134,9,5,0,0,0,4,1,0,0
134,41,4,0,0,0,4,0,0,0
83,9,1,0,0,0,1,0,0,0
9,147,2,0,0,0,2,0,0,0
134,43,2,0,0,0,2,0,0,0
134,56,3,0,0,0,3,0,0,0
108,41,16,0,0,0,15,1,0,0
134,140,1,0,0,0,1,0,0,0
108,143,4,0,0,0,4,0,0,0
83,108,1,0,0,0,1,0,0,0
143,41,1,0,0,0,1,0,0,0
22,40,6,0,0,0,2,0,2,2
77,148,13,0,0,0,12,1,0,0
0,148,12,0,0,0,12,0,0,0
30,0,8,0,0,0,3,3,2,0
77,56,2,0,0,0,2,0,0,0
0,144,58,0,0,0,49,0,2,7
144,151,2,0,0,0,2,0,0,0
48,40,2,0,0,0,2,0,0,0
0,151,1,0,0,0,1,0,0,0
0,150,1,0,0,0,1,0,0,0
9,144,5,0,0,0,4,0,1,0
51,144,15,0,0,0,13,0,2,0
51,21,4,0,0,0,3,1,0,0
44,148,4,0,0,0,4,0,0,0
134,51,2,0,0,0,2,0,0,0
23,81,1,0,0,0,1,0,0,0
108,51,8,0,0,0,8,0,0,0
125,148,1,0,0,0,1,0,0,0
108,148,13,0,0,0,13,0,0,0
145,9,2,0,0,0,2,0,0,0
125,18,6,0,0,0,6,0,0,0
125,56,2,0,0,0,2,0,0,0
27,148,4,0,0,0,4,0,0,0
134,148,2,0,0,0,2,0,0,0
125,143,1,0,0,0,1,0,0,0
125,27,2,0,0,0,2,0,0,0
145,108,2,0,0,0,2,0,0,0
108,27,3,0,0,0,3,0,0,0
108,125,3,0,0,0,3,0,0,0
145,27,2,0,0,0,2,0,0,0
125,147,1,0,0,0,1,0,0,0
51,148,4,0,0,0,4,0,0,0
125,51,2,0,0,0,2,0,0,0
88,41,1,0,0,0,1,0,0,0
22,23,2,0,0,0,2,0,0,0
22,1,3,0,0,0,1,2,0,0
27,44,2,0,0,0,2,0,0,0
22,44,19,0,0,0,5,1,5,8
27,1,8,0,0,0,3,3,2,0
39,56,1,0,0,0,1,0,0,0
136,56,1,0,0,0,1,0,0,0
23,133,1,0,0,0,1,0,0,0
56,18,5,0,0,0,2,3,0,0
134,29,1,0,0,0,1,0,0,0
41,133,2,0,0,0,2,0,0,0
133,148,1,0,0,0,1,0,0,0
56,148,1,0,0,0,1,0,0,0
27,41,1,0,0,0,1,0,0,0
9,39,4,0,0,0,4,0,0,0
83,0,4,0,0,0,1,3,0,0
83,125,1,0,0,0,1,0,0,0
48,56,3,0,0,0,2,0,0,1
105,56,3,0,0,0,2,1,0,0
105,18,15,0,0,0,8,7,0,0
23,105,3,0,0,0,3,0,0,0
48,23,1,0,0,0,1,0,0,0
116,142,4,0,0,0,1,3,0,0
48,9,1,0,0,0,1,0,0,0
10,43,3,0,0,0,3,0,0,0
22,8,1,0,0,0,1,0,0,0
48,8,2,0,0,0,2,0,0,0
144,45,3,0,0,0,3,0,0,0
55,142,1,0,0,0,1,0,0,0
142,44,8,0,0,0,6,2,0,0
54,56,1,0,0,0,1,0,0,0
57,44,4,0,0,0,2,2,0,0
51,57,4,0,0,0,3,1,0,0
0,105,102,0,0,0,64,31,2,5
9,43,9,0,0,0,5,4,0,0
42,45,1,0,0,0,1,0,0,0
39,11,4,0,0,0,4,0,0,0
13,62,2,0,0,0,2,0,0,0
65,11,1,0,0,0,1,0,0,0
53,59,4,0,0,0,3,1,0,0
3,120,1,0,0,0,1,0,0,0
23,55,5,0,0,0,2,2,0,1
53,105,1,0,0,0,1,0,0,0
54,105,2,0,0,0,2,0,0,0
9,105,16,0,0,0,10,5,0,1
12,105,5,0,0,0,5,0,0,0
55,105,4,0,0,0,4,0,0,0
105,60,17,0,0,0,16,0,0,1
105,44,22,0,0,0,10,6,6,0
86,105,1,0,0,0,1,0,0,0
8,18,5,0,0,0,1,3,0,1
105,45,3,0,0,0,2,1,0,0
51,105,16,0,0,0,6,2,5,3
10,105,21,0,0,0,18,2,1,0
105,62,1,0,0,0,1,0,0,0
45,62,2,0,0,0,1,1,0,0
120,45,1,0,0,0,1,0,0,0
105,24,5,0,0,0,5,0,0,0
125,44,4,0,0,0,4,0,0,0
125,102,2,0,0,0,2,0,0,0
52,11,1,0,0,0,1,0,0,0
43,57,2,0,0,0,2,0,0,0
10,152,9,0,0,0,9,0,0,0
154,152,4,0,0,0,4,0,0,0
0,152,10,0,0,0,10,0,0,0
9,155,1,0,0,0,1,0,0,0
54,36,11,0,0,0,7,2,2,0
144,55,3,0,0,0,3,0,0,0
10,154,11,0,0,0,10,0,0,1
10,153,5,0,0,0,5,0,0,0
0,154,20,0,0,0,20,0,0,0
154,147,2,0,0,0,2,0,0,0
108,10,25,0,0,0,25,0,0,0
154,36,1,0,0,0,1,0,0,0
154,105,5,0,0,0,5,0,0,0
0,70,8,0,0,0,3,3,1,1
10,88,1,0,0,0,1,0,0,0
10,46,2,0,0,0,2,0,0,0
42,88,2,0,0,0,2,0,0,0
8,67,2,0,0,0,2,0,0,0
67,36,2,0,0,0,2,0,0,0
125,58,2,0,0,0,1,1,0,0
58,18,4,0,0,0,2,2,0,0
3,152,10,0,0,0,10,0,0,0
77,24,2,0,0,0,2,0,0,0
42,51,34,0,0,0,10,16,7,1
44,155,3,0,0,0,2,1,0,0
10,156,7,0,0,0,7,0,0,0
156,0,30,0,0,0,19,0,6,5
0,147,5,0,0,0,5,0,0,0
134,156,4,0,0,0,4,0,0,0
125,144,6,0,0,0,6,0,0,0
125,156,7,0,0,0,7,0,0,0
108,60,10,0,0,0,10,0,0,0
153,12,1,0,0,0,1,0,0,0
156,12,2,0,0,0,2,0,0,0
134,154,3,0,0,0,3,0,0,0
9,154,1,0,0,0,1,0,0,0
152,153,1,0,0,0,1,0,0,0
154,153,4,0,0,0,4,0,0,0
154,60,18,0,0,0,18,0,0,0
134,60,2,0,0,0,2,0,0,0
154,144,1,0,0,0,1,0,0,0
102,103,1,0,0,0,1,0,0,0
0,62,8,0,0,0,1,4,1,2
51,122,3,0,0,0,2,1,0,0
122,36,3,0,0,0,2,0,0,1
9,96,4,0,0,0,1,1,2,0
134,91,1,0,0,0,1,0,0,0
91,29,1,0,0,0,1,0,0,0
8,144,2,0,0,0,2,0,0,0
8,156,2,0,0,0,2,0,0,0
134,8,2,0,0,0,2,0,0,0
143,133,1,0,0,0,1,0,0,0
0,143,2,0,0,0,2,0,0,0
0,133,15,0,0,0,8,4,1,2
10,133,5,0,0,0,2,0,0,3
10,38,1,0,0,0,1,0,0,0
156,38,4,0,0,0,1,0,0,3
125,38,1,0,0,0,1,0,0,0
157,38,4,0,0,0,1,0,0,3
144,38,2,0,0,0,1,0,0,1
38,7,1,0,0,0,1,0,0,0
134,10,2,0,0,0,2,0,0,0
156,133,1,0,0,0,1,0,0,0
135,11,2,0,0,0,2,0,0,0
45,18,2,0,0,0,1,0,0,1
51,133,17,0,0,0,7,10,0,0
133,18,1,0,0,0,1,0,0,0
70,44,3,0,0,0,3,0,0,0
3,105,10,0,0,0,10,0,0,0
3,153,3,0,0,0,3,0,0,0
152,11,2,0,0,0,1,0,1,0
48,3,4,0,0,0,4,0,0,0
48,135,4,0,0,0,4,0,0,0
48,152,1,0,0,0,1,0,0,0
0,135,5,0,0,0,5,0,0,0
3,135,1,0,0,0,1,0,0,0
154,11,6,0,0,0,6,0,0,0
105,136,1,0,0,0,1,0,0,0
140,0,2,0,0,0,2,0,0,0
140,11,1,0,0,0,1,0,0,0
125,37,2,0,0,0,2,0,0,0
0,153,3,0,0,0,3,0,0,0
156,153,2,0,0,0,2,0,0,0
51,153,3,0,0,0,3,0,0,0
125,9,4,0,0,0,2,2,0,0
125,64,1,0,0,0,1,0,0,0
156,144,4,0,0,0,3,0,0,1
156,154,2,0,0,0,2,0,0,0
125,154,1,0,0,0,1,0,0,0
125,105,2,0,0,0,2,0,0,0
78,117,1,0,0,0,1,0,0,0
8,105,1,0,0,0,1,0,0,0
134,144,2,0,0,0,2,0,0,0
135,24,4,0,0,0,4,0,0,0
154,44,7,0,0,0,7,0,0,0
0,142,3,0,0,0,3,0,0,0
142,11,4,0,0,0,4,0,0,0
23,154,1,0,0,0,1,0,0,0
142,111,1,0,0,0,1,0,0,0
135,142,1,0,0,0,1,0,0,0
43,45,1,0,0,0,1,0,0,0
53,3,2,0,0,0,2,0,0,0
3,133,8,0,0,0,8,0,0,0
29,133,4,0,0,0,2,2,0,0
10,148,6,0,0,0,6,0,0,0
9,148,4,0,0,0,4,0,0,0
108,44,13,0,0,0,13,0,0,0
125,55,1,0,0,0,1,0,0,0
55,133,1,0,0,0,1,0,0,0
7,24,2,0,0,0,2,0,0,0
12,41,1,0,0,0,1,0,0,0
128,44,6,0,0,0,3,1,1,1
128,18,5,0,0,0,1,4,0,0
158,119,3,0,0,0,3,0,0,0
158,52,1,0,0,0,1,0,0,0
156,51,13,0,0,0,4,0,3,6
9,142,2,0,0,0,2,0,0,0
105,11,12,0,0,0,3,9,0,0
119,11,1,0,0,0,1,0,0,0
0,158,4,0,0,0,4,0,0,0
52,159,2,0,0,0,1,1,0,0
159,44,3,0,0,0,3,0,0,0
158,44,5,0,0,0,5,0,0,0
156,159,2,0,0,0,2,0,0,0
125,128,4,0,0,0,3,1,0,0
51,158,3,0,0,0,3,0,0,0
10,158,1,0,0,0,1,0,0,0
144,147,2,0,0,0,2,0,0,0
154,155,1,0,0,0,1,0,0,0
10,45,6,0,0,0,3,3,0,0
105,119,1,0,0,0,1,0,0,0
9,119,4,0,0,0,2,2,0,0
128,119,2,0,0,0,2,0,0,0
51,155,3,0,0,0,3,0,0,0
119,18,1,0,0,0,1,0,0,0
147,41,4,0,0,0,4,0,0,0
156,44,4,0,0,0,2,0,2,0
9,153,1,0,0,0,1,0,0,0
133,44,5,0,0,0,5,0,0,0
44,136,5,0,0,0,3,0,0,2
51,152,6,0,0,0,4,2,0,0
51,29,19,0,0,0,3,7,4,5
9,136,1,0,0,0,1,0,0,0
3,113,1,0,0,0,1,0,0,0
134,27,1,0,0,0,1,0,0,0
134,42,1,0,0,0,1,0,0,0
9,133,2,0,0,0,2,0,0,0
51,147,1,0,0,0,1,0,0,0
3,136,3,0,0,0,3,0,0,0
160,10,12,0,0,0,1,1,0,10
23,3,2,0,0,0,2,0,0,0
106,99,1,0,0,0,1,0,0,0
26,105,1,0,0,0,1,0,0,0
42,117,7,0,0,0,2,2,0,3
64,105,1,0,0,0,1,0,0,0
3,117,4,0,0,0,1,0,0,3
108,9,3,0,0,0,3,0,0,0
108,105,5,0,0,0,5,0,0,0
9,18,21,0,0,0,3,5,4,9
116,3,1,0,0,0,1,0,0,0
77,12,1,0,0,0,1,0,0,0
77,105,2,0,0,0,2,0,0,0
134,18,3,0,0,0,3,0,0,0
128,51,8,0,0,0,1,7,0,0
128,13,1,0,0,0,1,0,0,0
10,147,1,0,0,0,1,0,0,0
156,152,1,0,0,0,1,0,0,0
77,154,1,0,0,0,1,0,0,0
13,41,2,0,0,0,2,0,0,0
161,13,1,0,0,0,1,0,0,0
156,18,3,0,0,0,3,0,0,0
69,59,4,0,0,0,2,2,0,0
144,155,1,0,0,0,1,0,0,0
8,113,1,0,0,0,1,0,0,0
108,11,9,0,0,0,8,1,0,0
30,44,1,0,0,0,1,0,0,0
81,11,2,0,0,0,1,1,0,0
51,27,3,0,0,0,1,0,0,2
27,11,2,0,0,0,2,0,0,0
147,27,1,0,0,0,1,0,0,0
108,1,5,0,0,0,5,0,0,0
108,30,2,0,0,0,2,0,0,0
108,18,2,0,0,0,1,1,0,0
41,11,1,0,0,0,1,0,0,0
108,39,1,0,0,0,1,0,0,0
29,148,1,0,0,0,1,0,0,0
122,44,4,0,0,0,2,2,0,0
133,24,1,0,0,0,1,0,0,0
134,125,6,0,0,0,6,0,0,0
108,144,3,0,0,0,3,0,0,0
141,1,1,0,0,0,1,0,0,0
141,10,3,0,0,0,3,0,0,0
10,144,3,0,0,0,2,0,0,1
108,3,3,0,0,0,3,0,0,0
9,65,3,0,0,0,1,2,0,0
3,154,8,0,0,0,8,0,0,0
154,24,2,0,0,0,2,0,0,0
144,24,2,0,0,0,2,0,0,0
140,10,2,0,0,0,2,0,0,0
113,105,1,0,0,0,1,0,0,0
144,11,1,0,0,0,1,0,0,0
10,104,10,0,0,0,4,5,1,0
14,0,17,0,0,0,1,0,1,15
108,154,4,0,0,0,4,0,0,0
154,1,5,0,0,0,4,0,1,0
162,105,1,0,0,0,1,0,0,0
8,147,1,0,0,0,1,0,0,0
134,147,1,0,0,0,1,0,0,0
10,137,14,0,0,0,6,5,3,0
0,137,15,0,0,0,2,5,7,1
137,1,3,0,0,0,3,0,0,0
108,45,1,0,0,0,1,0,0,0
92,45,2,0,0,0,2,0,0,0
147,148,1,0,0,0,1,0,0,0
29,59,1,0,0,0,1,0,0,0
0,136,3,0,0,0,1,0,0,2
63,0,4,0,0,0,1,3,0,0
156,52,1,0,0,0,1,0,0,0
125,52,1,0,0,0,1,0,0,0
156,161,3,0,0,0,1,0,0,2
30,147,1,0,0,0,1,0,0,0
134,30,1,0,0,0,1,0,0,0
64,3,6,0,0,0,3,0,0,3
109,110,2,0,0,0,1,1,0,0
110,123,2,0,0,0,2,0,0,0
144,105,1,0,0,0,1,0,0,0
125,49,1,0,0,0,1,0,0,0
81,49,3,0,0,0,2,0,0,1
55,1,18,0,0,0,1,1,9,7
131,1,1,0,0,0,1,0,0,0
125,1,12,0,0,0,9,3,0,0
105,1,3,0,0,0,2,0,0,1
105,49,3,0,0,0,3,0,0,0
60,148,4,0,0,0,4,0,0,0
12,148,1,0,0,0,1,0,0,0
108,12,1,0,0,0,1,0,0,0
140,148,1,0,0,0,1,0,0,0
13,60,1,0,0,0,1,0,0,0
125,62,1,0,0,0,1,0,0,0
125,10,4,0,0,0,4,0,0,0
141,125,1,0,0,0,1,0,0,0
104,38,3,0,0,0,3,0,0,0
125,11,4,0,0,0,1,0,3,0
11,56,26,0,0,0,1,24,0,1
10,85,2,0,0,0,1,1,0,0
27,60,3,0,0,0,2,1,0,0
83,10,2,0,0,0,1,0,1,0
152,44,1,0,0,0,1,0,0,0
152,12,1,0,0,0,1,0,0,0
27,105,2,0,0,0,2,0,0,0
152,1,1,0,0,0,1,0,0,0
10,37,1,0,0,0,1,0,0,0
144,36,1,0,0,0,1,0,0,0
39,1,3,0,0,0,3,0,0,0
53,10,2,0,0,0,2,0,0,0
42,54,1,0,0,0,1,0,0,0
53,43,1,0,0,0,1,0,0,0
144,18,1,0,0,0,1,0,0,0
23,46,1,0,0,0,1,0,0,0
164,56,1,0,0,0,0,1,0,0
165,56,2,0,0,0,0,2,0,0
167,60,1,0,0,0,0,1,0,0
2,18,4,0,0,0,0,4,0,0
125,23,3,0,0,0,0,3,0,0
2,20,4,0,0,0,0,4,0,0
10,84,1,0,0,0,0,1,0,0
2,10,3,0,0,0,0,3,0,0
20,84,2,0,0,0,0,2,0,0
84,0,38,0,0,0,0,20,9,9
10,20,5,0,0,0,0,5,0,0
20,7,1,0,0,0,0,1,0,0
110,4,2,0,0,0,0,2,0,0
7,1,1,0,0,0,0,1,0,0
15,105,1,0,0,0,0,1,0,0
105,4,5,0,0,0,0,5,0,0
117,4,6,0,0,0,0,6,0,0
169,168,8,0,0,0,0,3,2,3
169,11,3,0,0,0,0,3,0,0
170,11,1,0,0,0,0,1,0,0
32,170,1,0,0,0,0,1,0,0
9,168,8,0,0,0,0,3,1,4
0,168,51,0,0,0,0,31,12,8
168,18,8,0,0,0,0,4,4,0
169,18,5,0,0,0,0,2,0,3
172,171,1,0,0,0,0,1,0,0
168,4,3,0,0,0,0,3,0,0
117,105,7,0,0,0,0,5,0,2
105,168,6,0,0,0,0,5,0,1
117,168,28,0,0,0,0,11,4,13
39,117,2,0,0,0,0,2,0,0
39,105,1,0,0,0,0,1,0,0
43,168,2,0,0,0,0,2,0,0
156,43,3,0,0,0,0,1,2,0
23,10,5,0,0,0,0,1,3,1
41,1,1,0,0,0,0,1,0,0
23,18,2,0,0,0,0,2,0,0
116,40,4,0,0,0,0,4,0,0
173,18,5,0,0,0,0,3,2,0
173,44,11,0,0,0,0,7,0,4
168,56,10,0,0,0,0,8,2,0
117,56,8,0,0,0,0,4,0,4
22,168,4,0,0,0,0,1,1,2
84,56,5,0,0,0,0,5,0,0
85,168,1,0,0,0,0,1,0,0
84,11,6,0,0,0,0,5,1,0
22,85,1,0,0,0,0,1,0,0
22,117,7,0,0,0,0,2,3,2
22,84,3,0,0,0,0,1,0,2
84,44,5,0,0,0,0,2,1,2
84,85,2,0,0,0,0,2,0,0
43,11,9,0,0,0,0,6,1,2
83,11,1,0,0,0,0,1,0,0
42,85,1,0,0,0,0,1,0,0
43,85,4,0,0,0,0,2,0,2
22,10,3,0,0,0,0,1,1,1
30,168,1,0,0,0,0,1,0,0
168,1,2,0,0,0,0,2,0,0
10,168,4,0,0,0,0,1,3,0
83,168,1,0,0,0,0,1,0,0
39,142,4,0,0,0,0,3,1,0
109,11,1,0,0,0,0,1,0,0
116,42,1,0,0,0,0,1,0,0
116,43,2,0,0,0,0,2,0,0
84,51,3,0,0,0,0,1,0,2
84,42,1,0,0,0,0,1,0,0
42,173,5,0,0,0,0,5,0,0
173,96,4,0,0,0,0,1,0,3
40,96,2,0,0,0,0,2,0,0
9,173,4,0,0,0,0,2,0,2
43,173,1,0,0,0,0,1,0,0
173,11,19,0,0,0,0,15,0,4
175,27,2,0,0,0,0,1,1,0
175,11,10,0,0,0,0,9,1,0
175,0,21,0,0,0,0,6,2,13
175,10,3,0,0,0,0,3,0,0
175,137,2,0,0,0,0,2,0,0
176,168,1,0,0,0,0,1,0,0
0,169,10,0,0,0,0,7,0,3
169,56,3,0,0,0,0,2,0,1
20,41,1,0,0,0,0,1,0,0
9,177,2,0,0,0,0,2,0,0
20,177,1,0,0,0,0,1,0,0
0,177,3,0,0,0,0,3,0,0
26,56,2,0,0,0,0,2,0,0
0,26,3,0,0,0,0,2,1,0
30,56,1,0,0,0,0,1,0,0
81,18,3,0,0,0,0,3,0,0
86,56,2,0,0,0,0,2,0,0
88,51,4,0,0,0,0,4,0,0
10,42,2,0,0,0,0,1,0,1
42,11,5,0,0,0,0,3,2,0
42,168,5,0,0,0,0,3,0,2
42,172,4,0,0,0,0,4,0,0
169,29,1,0,0,0,0,1,0,0
169,117,7,0,0,0,0,1,0,6
83,109,1,0,0,0,0,1,0,0
123,56,3,0,0,0,0,3,0,0
41,123,2,0,0,0,0,2,0,0
117,85,3,0,0,0,0,2,0,1
109,85,1,0,0,0,0,1,0,0
83,44,2,0,0,0,0,2,0,0
40,117,3,0,0,0,0,2,0,1
173,56,1,0,0,0,0,1,0,0
116,23,1,0,0,0,0,1,0,0
23,39,1,0,0,0,0,1,0,0
46,11,2,0,0,0,0,2,0,0
88,105,1,0,0,0,0,1,0,0
40,105,2,0,0,0,0,2,0,0
88,117,2,0,0,0,0,2,0,0
117,171,1,0,0,0,0,1,0,0
10,171,1,0,0,0,0,1,0,0
105,171,3,0,0,0,0,3,0,0
51,168,8,0,0,0,0,3,3,2
40,168,7,0,0,0,0,4,1,2
165,45,3,0,0,0,0,2,0,1
0,164,62,0,0,0,0,18,6,38
40,178,1,0,0,0,0,1,0,0
9,179,1,0,0,0,0,1,0,0
40,179,1,0,0,0,0,1,0,0
45,179,1,0,0,0,0,1,0,0
37,44,4,0,0,0,0,3,0,1
178,44,1,0,0,0,0,1,0,0
164,45,10,0,0,0,0,8,1,1
164,142,3,0,0,0,0,3,0,0
164,44,14,0,0,0,0,7,2,5
51,163,36,0,0,0,0,34,0,2
45,57,3,0,0,0,0,3,0,0
37,12,2,0,0,0,0,1,1,0
10,57,1,0,0,0,0,1,0,0
62,163,1,0,0,0,0,1,0,0
0,163,100,0,0,0,0,95,4,1
66,45,1,0,0,0,0,1,0,0
67,18,3,0,0,0,0,1,2,0
10,29,3,0,0,0,0,3,0,0
10,58,1,0,0,0,0,1,0,0
58,1,4,0,0,0,0,3,0,1
128,179,1,0,0,0,0,1,0,0
163,18,2,0,0,0,0,2,0,0
12,163,23,0,0,0,0,23,0,0
12,1,1,0,0,0,0,1,0,0
8,88,1,0,0,0,0,1,0,0
8,70,2,0,0,0,0,2,0,0
51,46,1,0,0,0,0,1,0,0
26,44,3,0,0,0,0,2,0,1
10,102,1,0,0,0,0,1,0,0
44,163,16,0,0,0,0,16,0,0
44,171,5,0,0,0,0,5,0,0
97,0,1,0,0,0,0,1,0,0
51,85,1,0,0,0,0,1,0,0
117,163,3,0,0,0,0,3,0,0
51,173,10,0,0,0,0,4,2,4
10,163,9,0,0,0,0,9,0,0
11,163,6,0,0,0,0,5,0,1
9,81,2,0,0,0,0,1,1,0
63,9,1,0,0,0,0,1,0,0
43,70,2,0,0,0,0,1,0,1
70,18,1,0,0,0,0,1,0,0
42,163,4,0,0,0,0,4,0,0
8,163,5,0,0,0,0,5,0,0
64,43,3,0,0,0,0,3,0,0
111,163,6,0,0,0,0,6,0,0
33,18,1,0,0,0,0,1,0,0
0,72,1,0,0,0,0,1,0,0
12,29,1,0,0,0,0,1,0,0
30,51,1,0,0,0,0,1,0,0
12,58,1,0,0,0,0,1,0,0
55,163,6,0,0,0,0,6,0,0
3,163,11,0,0,0,0,11,0,0
104,18,1,0,0,0,0,1,0,0
9,163,10,0,0,0,0,9,0,1
9,27,3,0,0,0,0,1,2,0
42,70,4,0,0,0,0,2,0,2
37,1,1,0,0,0,0,1,0,0
44,180,3,0,0,0,0,3,0,0
1,181,1,0,0,0,0,1,0,0
10,181,1,0,0,0,0,1,0,0
128,9,10,0,0,0,0,8,2,0
46,110,1,0,0,0,0,1,0,0
90,18,1,0,0,0,0,1,0,0
90,120,1,0,0,0,0,1,0,0
0,120,3,0,0,0,0,1,1,1
128,180,1,0,0,0,0,1,0,0
128,102,2,0,0,0,0,2,0,0
44,181,1,0,0,0,0,1,0,0
102,37,1,0,0,0,0,1,0,0
102,51,3,0,0,0,0,1,2,0
102,44,4,0,0,0,0,1,3,0
63,119,1,0,0,0,0,1,0,0
39,29,2,0,0,0,0,2,0,0
39,12,2,0,0,0,0,2,0,0
36,18,4,0,0,0,0,4,0,0
54,59,2,0,0,0,0,2,0,0
9,149,1,0,0,0,0,1,0,0
26,45,2,0,0,0,0,2,0,0
66,60,1,0,0,0,0,1,0,0
60,163,12,0,0,0,0,12,0,0
119,111,3,0,0,0,0,3,0,0
39,163,1,0,0,0,0,1,0,0
51,94,1,0,0,0,0,1,0,0
95,94,2,0,0,0,0,2,0,0
51,37,4,0,0,0,0,1,0,3
163,1,1,0,0,0,0,1,0,0
77,39,1,0,0,0,0,1,0,0
148,18,1,0,0,0,0,1,0,0
128,40,1,0,0,0,0,1,0,0
61,163,1,0,0,0,0,1,0,0
51,61,2,0,0,0,0,2,0,0
0,182,5,0,0,0,0,1,4,0
42,182,2,0,0,0,0,2,0,0
89,178,1,0,0,0,0,1,0,0
128,163,3,0,0,0,0,3,0,0
0,178,4,0,0,0,0,2,2,0
90,45,2,0,0,0,0,2,0,0
178,52,1,0,0,0,0,1,0,0
53,9,4,0,0,0,0,2,0,2
68,129,1,0,0,0,0,1,0,0
0,129,3,0,0,0,0,3,0,0
59,56,5,0,0,0,0,5,0,0
97,56,1,0,0,0,0,1,0,0
94,46,1,0,0,0,0,1,0,0
95,129,2,0,0,0,0,2,0,0
129,44,1,0,0,0,0,1,0,0
95,55,5,0,0,0,0,1,4,0
97,55,5,0,0,0,0,5,0,0
53,68,1,0,0,0,0,1,0,0
43,163,3,0,0,0,0,3,0,0
97,53,1,0,0,0,0,1,0,0
152,18,2,0,0,0,0,2,0,0
0,184,1,0,0,0,0,1,0,0
3,184,2,0,0,0,0,2,0,0
184,18,1,0,0,0,0,1,0,0
9,185,1,0,0,0,0,1,0,0
8,65,2,0,0,0,0,2,0,0
163,24,3,0,0,0,0,3,0,0
111,18,2,0,0,0,0,2,0,0
88,46,1,0,0,0,0,1,0,0
3,119,1,0,0,0,0,1,0,0
55,122,3,0,0,0,0,3,0,0
69,163,2,0,0,0,0,2,0,0
45,163,3,0,0,0,0,1,2,0
128,42,2,0,0,0,0,2,0,0
12,85,1,0,0,0,0,1,0,0
109,56,1,0,0,0,0,1,0,0
10,174,14,0,0,0,0,10,2,2
