Source,Target,Weight,edges_1,edges_2,edges_3,edges_4,edges_5,edges_6,edges_7
40,146,2,0,0,0,2,0,0,0
146,44,5,0,0,0,5,0,0,0
51,146,6,0,0,0,6,0,0,0
43,146,7,0,0,0,7,0,0,0
88,44,27,0,0,0,14,4,9,0
44,148,18,0,0,0,18,0,0,0
108,51,59,0,0,0,59,0,0,0
40,21,5,0,0,0,2,0,3,0
134,51,21,0,0,0,21,0,0,0
134,44,24,0,0,0,24,0,0,0
144,55,12,0,0,0,12,0,0,0
83,108,5,0,0,0,5,0,0,0
108,27,17,0,0,0,17,0,0,0
108,44,29,0,0,0,28,1,0,0
125,51,41,0,0,0,31,8,0,2
108,148,63,0,0,0,63,0,0,0
125,148,21,0,0,0,21,0,0,0
125,9,24,0,0,0,16,8,0,0
27,148,12,0,0,0,12,0,0,0
145,18,4,0,0,0,4,0,0,0
56,148,7,0,0,0,7,0,0,0
134,148,11,0,0,0,11,0,0,0
134,27,6,0,0,0,6,0,0,0
143,27,2,0,0,0,2,0,0,0
51,148,58,0,0,0,44,14,0,0
145,108,7,0,0,0,7,0,0,0
145,27,4,0,0,0,4,0,0,0
125,27,3,0,0,0,3,0,0,0
125,147,3,0,0,0,3,0,0,0
145,148,6,0,0,0,6,0,0,0
48,88,4,0,0,0,4,0,0,0
27,41,12,0,0,0,12,0,0,0
22,27,9,0,0,0,9,0,0,0
48,27,5,0,0,0,5,0,0,0
22,18,14,0,0,0,3,0,3,8
22,55,9,0,0,0,5,0,4,0
85,1,5,0,0,0,1,2,0,2
22,85,3,0,0,0,2,1,0,0
41,133,2,0,0,0,2,0,0,0
85,41,1,0,0,0,1,0,0,0
39,85,3,0,0,0,3,0,0,0
39,49,2,0,0,0,2,0,0,0
39,18,9,0,0,0,2,7,0,0
22,39,3,0,0,0,3,0,0,0
84,41,1,0,0,0,1,0,0,0
9,136,1,0,0,0,1,0,0,0
9,133,18,0,0,0,10,4,0,4
133,56,10,0,0,0,10,0,0,0
141,133,1,0,0,0,1,0,0,0
141,29,1,0,0,0,1,0,0,0
134,141,2,0,0,0,2,0,0,0
108,141,10,0,0,0,10,0,0,0
41,29,6,0,0,0,3,3,0,0
108,29,9,0,0,0,9,0,0,0
134,133,10,0,0,0,10,0,0,0
27,29,3,0,0,0,3,0,0,0
41,148,3,0,0,0,3,0,0,0
142,44,43,0,0,0,28,11,3,1
0,142,44,0,0,0,29,7,5,3
39,142,5,0,0,0,3,2,0,0
9,39,10,0,0,0,8,0,0,2
39,11,24,0,0,0,10,13,0,1
29,18,8,0,0,0,5,0,3,0
83,43,2,0,0,0,2,0,0,0
125,133,7,0,0,0,7,0,0,0
83,125,5,0,0,0,5,0,0,0
125,85,2,0,0,0,2,0,0,0
43,105,4,0,0,0,1,0,0,3
43,18,46,0,0,0,17,22,4,3
105,56,42,0,0,0,12,30,0,0
9,142,9,0,0,0,4,0,3,2
42,142,2,0,0,0,1,1,0,0
51,142,11,0,0,0,5,4,2,0
48,18,3,0,0,0,3,0,0,0
48,8,2,0,0,0,2,0,0,0
144,45,1,0,0,0,1,0,0,0
67,58,19,0,0,0,5,11,3,0
67,9,4,0,0,0,2,2,0,0
67,142,6,0,0,0,6,0,0,0
30,9,4,0,0,0,2,2,0,0
116,113,2,0,0,0,2,0,0,0
113,142,4,0,0,0,4,0,0,0
57,59,1,0,0,0,1,0,0,0
37,44,24,0,0,0,4,15,1,4
37,57,2,0,0,0,2,0,0,0
9,27,11,0,0,0,4,2,4,1
23,105,3,0,0,0,3,0,0,0
105,44,87,0,0,0,63,15,6,3
51,105,46,0,0,0,25,13,3,5
10,105,88,0,0,0,80,6,0,2
10,47,3,0,0,0,1,0,0,2
42,45,5,0,0,0,5,0,0,0
43,45,2,0,0,0,2,0,0,0
67,144,4,0,0,0,4,0,0,0
128,44,43,0,0,0,7,34,1,1
11,62,2,0,0,0,2,0,0,0
58,62,1,0,0,0,1,0,0,0
13,62,3,0,0,0,1,0,2,0
37,62,1,0,0,0,1,0,0,0
37,13,2,0,0,0,2,0,0,0
53,59,6,0,0,0,3,1,2,0
66,18,8,0,0,0,4,0,0,4
67,120,4,0,0,0,4,0,0,0
67,111,2,0,0,0,2,0,0,0
133,136,4,0,0,0,1,0,0,3
55,105,19,0,0,0,15,4,0,0
53,105,7,0,0,0,7,0,0,0
54,105,3,0,0,0,3,0,0,0
9,105,34,0,0,0,20,14,0,0
12,105,24,0,0,0,24,0,0,0
105,18,35,0,0,0,24,11,0,0
105,60,74,0,0,0,69,3,0,2
43,70,11,0,0,0,3,8,0,0
88,70,4,0,0,0,4,0,0,0
86,44,1,0,0,0,1,0,0,0
105,119,2,0,0,0,2,0,0,0
21,119,2,0,0,0,2,0,0,0
105,11,55,0,0,0,25,30,0,0
105,1,48,0,0,0,35,9,0,4
105,45,43,0,0,0,37,3,3,0
16,49,4,0,0,0,4,0,0,0
8,105,6,0,0,0,5,1,0,0
45,62,11,0,0,0,5,5,1,0
42,70,5,0,0,0,3,2,0,0
66,45,3,0,0,0,2,1,0,0
63,60,1,0,0,0,1,0,0,0
3,105,34,0,0,0,30,0,0,4
125,103,12,0,0,0,12,0,0,0
103,44,8,0,0,0,4,0,4,0
119,56,2,0,0,0,2,0,0,0
12,119,5,0,0,0,2,1,2,0
10,152,36,0,0,0,36,0,0,0
0,152,49,0,0,0,49,0,0,0
0,154,108,0,0,0,108,0,0,0
10,154,46,0,0,0,43,0,2,1
10,153,5,0,0,0,5,0,0,0
152,44,11,0,0,0,11,0,0,0
3,152,53,0,0,0,47,6,0,0
0,155,15,0,0,0,10,0,0,5
9,155,11,0,0,0,11,0,0,0
154,155,3,0,0,0,3,0,0,0
154,11,20,0,0,0,20,0,0,0
144,36,6,0,0,0,6,0,0,0
52,18,3,0,0,0,3,0,0,0
128,9,16,0,0,0,4,9,3,0
154,147,5,0,0,0,5,0,0,0
147,153,6,0,0,0,6,0,0,0
51,153,8,0,0,0,7,1,0,0
134,10,12,0,0,0,10,2,0,0
108,10,85,0,0,0,81,4,0,0
134,154,9,0,0,0,9,0,0,0
134,152,4,0,0,0,4,0,0,0
154,36,3,0,0,0,3,0,0,0
36,155,6,0,0,0,6,0,0,0
144,155,8,0,0,0,8,0,0,0
154,44,30,0,0,0,30,0,0,0
51,154,5,0,0,0,5,0,0,0
8,154,4,0,0,0,4,0,0,0
154,105,31,0,0,0,31,0,0,0
51,46,9,0,0,0,1,6,0,2
10,46,2,0,0,0,2,0,0,0
88,46,3,0,0,0,3,0,0,0
42,52,9,0,0,0,3,6,0,0
42,46,6,0,0,0,3,3,0,0
8,67,2,0,0,0,2,0,0,0
8,58,3,0,0,0,3,0,0,0
67,36,6,0,0,0,6,0,0,0
152,153,5,0,0,0,5,0,0,0
22,3,6,0,0,0,2,0,2,2
77,24,3,0,0,0,3,0,0,0
3,153,7,0,0,0,5,2,0,0
153,44,1,0,0,0,1,0,0,0
10,147,8,0,0,0,8,0,0,0
44,155,10,0,0,0,6,0,0,4
10,155,10,0,0,0,10,0,0,0
10,156,12,0,0,0,6,0,2,4
156,0,190,0,0,0,116,0,14,60
125,10,22,0,0,0,19,0,0,3
156,144,36,0,0,0,28,0,0,8
125,144,47,0,0,0,47,0,0,0
125,156,27,0,0,0,27,0,0,0
134,156,16,0,0,0,16,0,0,0
134,125,9,0,0,0,9,0,0,0
108,153,4,0,0,0,4,0,0,0
156,60,4,0,0,0,4,0,0,0
152,11,4,0,0,0,4,0,0,0
156,152,10,0,0,0,6,0,4,0
152,12,6,0,0,0,6,0,0,0
108,154,23,0,0,0,23,0,0,0
108,152,5,0,0,0,5,0,0,0
9,154,6,0,0,0,6,0,0,0
154,153,2,0,0,0,2,0,0,0
147,105,1,0,0,0,1,0,0,0
152,105,4,0,0,0,4,0,0,0
125,152,2,0,0,0,2,0,0,0
10,143,2,0,0,0,2,0,0,0
143,152,3,0,0,0,3,0,0,0
156,143,4,0,0,0,4,0,0,0
125,94,2,0,0,0,2,0,0,0
29,1,11,0,0,0,2,7,0,2
102,37,7,0,0,0,2,5,0,0
37,59,3,0,0,0,2,1,0,0
144,111,2,0,0,0,2,0,0,0
125,55,6,0,0,0,6,0,0,0
0,122,20,0,0,0,7,8,3,2
67,51,41,0,0,0,8,0,21,12
69,60,8,0,0,0,8,0,0,0
69,36,2,0,0,0,1,1,0,0
90,60,2,0,0,0,2,0,0,0
91,60,7,0,0,0,7,0,0,0
91,36,3,0,0,0,3,0,0,0
91,18,2,0,0,0,2,0,0,0
8,147,8,0,0,0,8,0,0,0
156,11,7,0,0,0,1,0,5,1
134,11,7,0,0,0,7,0,0,0
143,133,2,0,0,0,2,0,0,0
0,133,114,0,0,0,77,22,0,15
133,18,4,0,0,0,2,2,0,0
10,133,33,0,0,0,13,0,0,20
125,8,4,0,0,0,4,0,0,0
10,38,2,0,0,0,1,0,0,1
156,38,14,0,0,0,9,0,0,5
156,44,72,0,0,0,45,0,4,23
125,38,12,0,0,0,12,0,0,0
144,38,17,0,0,0,9,0,0,8
157,38,12,0,0,0,2,0,0,10
7,133,2,0,0,0,2,0,0,0
133,11,3,0,0,0,3,0,0,0
153,133,3,0,0,0,3,0,0,0
154,144,6,0,0,0,6,0,0,0
156,133,1,0,0,0,1,0,0,0
0,135,23,0,0,0,21,0,2,0
69,133,2,0,0,0,2,0,0,0
133,60,7,0,0,0,7,0,0,0
51,133,74,0,0,0,45,27,0,2
42,103,5,0,0,0,5,0,0,0
125,128,17,0,0,0,13,4,0,0
125,90,1,0,0,0,1,0,0,0
0,153,4,0,0,0,3,1,0,0
3,135,12,0,0,0,12,0,0,0
48,3,9,0,0,0,7,0,0,2
48,11,2,0,0,0,2,0,0,0
48,135,5,0,0,0,5,0,0,0
135,152,3,0,0,0,3,0,0,0
9,135,5,0,0,0,5,0,0,0
3,29,13,0,0,0,12,1,0,0
3,154,25,0,0,0,25,0,0,0
154,152,8,0,0,0,8,0,0,0
125,11,11,0,0,0,10,1,0,0
133,44,17,0,0,0,17,0,0,0
3,133,32,0,0,0,32,0,0,0
29,136,6,0,0,0,6,0,0,0
105,29,3,0,0,0,3,0,0,0
11,136,2,0,0,0,2,0,0,0
140,0,6,0,0,0,6,0,0,0
140,1,7,0,0,0,7,0,0,0
140,18,2,0,0,0,2,0,0,0
154,1,19,0,0,0,18,0,1,0
125,154,5,0,0,0,5,0,0,0
125,64,8,0,0,0,8,0,0,0
125,105,8,0,0,0,8,0,0,0
78,105,2,0,0,0,2,0,0,0
78,117,3,0,0,0,2,1,0,0
144,152,4,0,0,0,4,0,0,0
134,135,2,0,0,0,2,0,0,0
135,12,1,0,0,0,1,0,0,0
13,24,3,0,0,0,3,0,0,0
135,13,4,0,0,0,4,0,0,0
105,24,6,0,0,0,6,0,0,0
125,13,2,0,0,0,2,0,0,0
135,44,9,0,0,0,3,0,6,0
144,59,2,0,0,0,2,0,0,0
0,136,22,0,0,0,13,0,0,9
142,11,7,0,0,0,7,0,0,0
154,55,4,0,0,0,4,0,0,0
135,11,1,0,0,0,1,0,0,0
43,135,3,0,0,0,3,0,0,0
66,70,1,0,0,0,1,0,0,0
66,135,2,0,0,0,2,0,0,0
67,43,2,0,0,0,2,0,0,0
67,135,2,0,0,0,2,0,0,0
3,136,9,0,0,0,9,0,0,0
10,148,27,0,0,0,27,0,0,0
108,77,2,0,0,0,2,0,0,0
120,71,2,0,0,0,1,0,1,0
12,71,6,0,0,0,2,0,4,0
12,7,6,0,0,0,2,1,0,3
105,41,2,0,0,0,2,0,0,0
97,42,3,0,0,0,2,1,0,0
97,44,13,0,0,0,3,10,0,0
125,18,13,0,0,0,13,0,0,0
9,156,12,0,0,0,2,0,5,5
51,158,11,0,0,0,11,0,0,0
119,52,5,0,0,0,5,0,0,0
158,44,17,0,0,0,17,0,0,0
51,135,3,0,0,0,3,0,0,0
77,58,2,0,0,0,2,0,0,0
77,45,5,0,0,0,5,0,0,0
77,56,1,0,0,0,1,0,0,0
135,56,2,0,0,0,2,0,0,0
0,158,12,0,0,0,12,0,0,0
158,119,7,0,0,0,7,0,0,0
0,159,12,0,0,0,4,8,0,0
55,122,14,0,0,0,6,4,4,0
12,158,4,0,0,0,4,0,0,0
156,159,1,0,0,0,1,0,0,0
128,156,6,0,0,0,6,0,0,0
144,122,2,0,0,0,2,0,0,0
122,44,13,0,0,0,2,11,0,0
154,158,5,0,0,0,5,0,0,0
144,158,4,0,0,0,4,0,0,0
147,158,6,0,0,0,6,0,0,0
156,3,15,0,0,0,12,0,0,3
40,45,26,0,0,0,3,19,1,3
9,119,18,0,0,0,7,9,2,0
42,158,2,0,0,0,2,0,0,0
125,119,3,0,0,0,3,0,0,0
51,155,11,0,0,0,8,3,0,0
154,119,6,0,0,0,6,0,0,0
154,12,3,0,0,0,3,0,0,0
56,124,2,0,0,0,2,0,0,0
154,60,55,0,0,0,55,0,0,0
159,44,8,0,0,0,5,3,0,0
9,153,1,0,0,0,1,0,0,0
9,152,3,0,0,0,3,0,0,0
44,136,7,0,0,0,4,0,0,3
51,152,8,0,0,0,7,1,0,0
44,127,4,0,0,0,4,0,0,0
134,127,1,0,0,0,1,0,0,0
141,0,17,0,0,0,17,0,0,0
126,133,1,0,0,0,1,0,0,0
9,147,4,0,0,0,4,0,0,0
160,3,6,0,0,0,6,0,0,0
160,4,4,0,0,0,4,0,0,0
54,41,6,0,0,0,3,0,3,0
99,36,3,0,0,0,3,0,0,0
125,99,3,0,0,0,3,0,0,0
106,99,1,0,0,0,1,0,0,0
108,60,27,0,0,0,27,0,0,0
108,45,7,0,0,0,7,0,0,0
105,61,10,0,0,0,10,0,0,0
26,18,3,0,0,0,3,0,0,0
108,105,18,0,0,0,18,0,0,0
27,105,1,0,0,0,1,0,0,0
42,117,6,0,0,0,2,3,0,1
42,105,13,0,0,0,3,5,0,5
10,119,5,0,0,0,4,1,0,0
122,119,1,0,0,0,1,0,0,0
3,122,5,0,0,0,3,2,0,0
116,55,8,0,0,0,8,0,0,0
77,105,3,0,0,0,3,0,0,0
156,41,16,0,0,0,12,0,0,4
108,156,3,0,0,0,3,0,0,0
153,41,6,0,0,0,6,0,0,0
156,51,35,0,0,0,8,0,5,22
13,41,8,0,0,0,8,0,0,0
152,41,6,0,0,0,6,0,0,0
10,161,5,0,0,0,5,0,0,0
134,76,5,0,0,0,5,0,0,0
156,154,4,0,0,0,4,0,0,0
156,13,1,0,0,0,1,0,0,0
161,13,1,0,0,0,1,0,0,0
13,18,3,0,0,0,3,0,0,0
156,18,11,0,0,0,2,0,3,6
147,44,6,0,0,0,6,0,0,0
128,144,4,0,0,0,4,0,0,0
54,11,5,0,0,0,3,2,0,0
69,122,5,0,0,0,3,0,2,0
54,122,7,0,0,0,7,0,0,0
77,60,3,0,0,0,3,0,0,0
8,113,1,0,0,0,1,0,0,0
0,149,40,0,0,0,8,25,5,2
121,148,2,0,0,0,2,0,0,0
11,148,8,0,0,0,8,0,0,0
108,11,35,0,0,0,32,3,0,0
30,81,3,0,0,0,3,0,0,0
134,81,4,0,0,0,4,0,0,0
108,1,24,0,0,0,18,6,0,0
121,1,6,0,0,0,3,3,0,0
108,121,4,0,0,0,4,0,0,0
108,30,8,0,0,0,8,0,0,0
108,21,1,0,0,0,1,0,0,0
21,148,2,0,0,0,2,0,0,0
105,148,2,0,0,0,2,0,0,0
11,59,1,0,0,0,1,0,0,0
141,11,2,0,0,0,2,0,0,0
69,24,3,0,0,0,2,1,0,0
51,122,4,0,0,0,3,1,0,0
122,24,4,0,0,0,1,3,0,0
51,136,1,0,0,0,1,0,0,0
134,12,2,0,0,0,2,0,0,0
156,147,3,0,0,0,3,0,0,0
134,3,9,0,0,0,9,0,0,0
125,3,5,0,0,0,5,0,0,0
144,136,1,0,0,0,1,0,0,0
108,144,16,0,0,0,16,0,0,0
10,144,28,0,0,0,23,0,0,5
141,10,23,0,0,0,23,0,0,0
3,144,6,0,0,0,6,0,0,0
65,60,10,0,0,0,7,0,3,0
108,3,7,0,0,0,7,0,0,0
65,105,9,0,0,0,9,0,0,0
154,142,5,0,0,0,5,0,0,0
144,24,7,0,0,0,7,0,0,0
108,8,8,0,0,0,8,0,0,0
8,155,5,0,0,0,5,0,0,0
140,51,1,0,0,0,1,0,0,0
63,105,1,0,0,0,1,0,0,0
113,105,2,0,0,0,2,0,0,0
144,105,2,0,0,0,2,0,0,0
0,139,23,0,0,0,2,0,1,20
105,137,3,0,0,0,3,0,0,0
154,27,17,0,0,0,17,0,0,0
162,105,1,0,0,0,1,0,0,0
162,0,43,0,0,0,2,22,0,19
134,147,7,0,0,0,7,0,0,0
134,23,1,0,0,0,1,0,0,0
0,137,70,0,0,0,24,18,24,4
137,60,28,0,0,0,5,19,0,4
141,137,2,0,0,0,2,0,0,0
10,137,52,0,0,0,23,8,21,0
137,1,13,0,0,0,2,5,6,0
140,10,8,0,0,0,8,0,0,0
92,45,3,0,0,0,3,0,0,0
147,148,1,0,0,0,1,0,0,0
152,18,5,0,0,0,3,2,0,0
149,29,3,0,0,0,2,0,1,0
149,1,3,0,0,0,2,1,0,0
63,4,4,0,0,0,4,0,0,0
63,52,3,0,0,0,3,0,0,0
63,125,4,0,0,0,4,0,0,0
125,4,3,0,0,0,3,0,0,0
125,7,4,0,0,0,4,0,0,0
8,156,4,0,0,0,1,0,2,1
156,161,3,0,0,0,2,0,0,1
156,56,65,0,0,0,3,0,38,24
22,156,49,0,0,0,4,3,22,20
118,56,4,0,0,0,4,0,0,0
145,133,1,0,0,0,1,0,0,0
145,22,3,0,0,0,3,0,0,0
108,22,2,0,0,0,2,0,0,0
30,41,2,0,0,0,2,0,0,0
88,56,16,0,0,0,1,11,4,0
30,56,3,0,0,0,2,1,0,0
30,147,3,0,0,0,3,0,0,0
147,152,5,0,0,0,5,0,0,0
125,49,4,0,0,0,4,0,0,0
27,49,5,0,0,0,5,0,0,0
81,1,46,0,0,0,3,6,9,28
131,49,4,0,0,0,4,0,0,0
53,131,1,0,0,0,1,0,0,0
54,131,2,0,0,0,2,0,0,0
53,1,10,0,0,0,2,0,0,8
81,49,12,0,0,0,1,0,0,11
125,1,47,0,0,0,29,8,9,1
21,1,2,0,0,0,2,0,0,0
140,9,1,0,0,0,1,0,0,0
140,125,2,0,0,0,2,0,0,0
105,49,10,0,0,0,6,4,0,0
156,105,14,0,0,0,5,0,0,9
60,148,5,0,0,0,5,0,0,0
12,148,1,0,0,0,1,0,0,0
140,148,2,0,0,0,2,0,0,0
140,105,1,0,0,0,1,0,0,0
86,105,2,0,0,0,2,0,0,0
3,148,1,0,0,0,1,0,0,0
108,12,9,0,0,0,9,0,0,0
108,13,2,0,0,0,2,0,0,0
30,60,3,0,0,0,3,0,0,0
62,1,8,0,0,0,4,0,0,4
125,62,3,0,0,0,3,0,0,0
141,1,5,0,0,0,5,0,0,0
76,11,2,0,0,0,2,0,0,0
13,56,7,0,0,0,7,0,0,0
13,105,2,0,0,0,2,0,0,0
22,12,10,0,0,0,2,0,8,0
22,60,14,0,0,0,3,0,7,4
30,1,4,0,0,0,1,3,0,0
13,1,1,0,0,0,1,0,0,0
30,51,5,0,0,0,1,4,0,0
10,27,40,0,0,0,4,6,18,12
13,148,4,0,0,0,4,0,0,0
77,13,3,0,0,0,3,0,0,0
152,60,3,0,0,0,3,0,0,0
125,59,2,0,0,0,2,0,0,0
152,1,2,0,0,0,2,0,0,0
156,1,11,0,0,0,4,0,5,2
144,1,5,0,0,0,5,0,0,0
116,142,7,0,0,0,3,4,0,0
55,133,1,0,0,0,1,0,0,0
43,54,4,0,0,0,4,0,0,0
53,43,6,0,0,0,4,2,0,0
144,18,3,0,0,0,1,0,0,2
134,46,2,0,0,0,2,0,0,0
125,43,4,0,0,0,4,0,0,0
55,4,3,0,0,0,3,0,0,0
163,1,25,0,0,0,0,24,1,0
164,11,9,0,0,0,0,8,0,1
165,11,3,0,0,0,0,3,0,0
11,163,56,0,0,0,0,54,1,1
3,163,73,0,0,0,0,73,0,0
10,149,7,0,0,0,0,7,0,0
3,166,2,0,0,0,0,2,0,0
149,60,2,0,0,0,0,2,0,0
167,166,2,0,0,0,0,2,0,0
20,4,5,0,0,0,0,5,0,0
8,20,3,0,0,0,0,3,0,0
125,2,2,0,0,0,0,2,0,0
125,23,14,0,0,0,0,14,0,0
84,0,108,0,0,0,0,30,35,43
2,10,16,0,0,0,0,10,4,2
10,20,10,0,0,0,0,10,0,0
10,84,9,0,0,0,0,7,2,0
20,84,11,0,0,0,0,11,0,0
9,20,2,0,0,0,0,2,0,0
4,18,9,0,0,0,0,9,0,0
110,4,2,0,0,0,0,2,0,0
15,105,1,0,0,0,0,1,0,0
117,105,14,0,0,0,0,14,0,0
105,4,12,0,0,0,0,12,0,0
105,7,4,0,0,0,0,2,0,2
117,168,56,0,0,0,0,31,10,15
169,117,31,0,0,0,0,5,0,26
170,117,4,0,0,0,0,4,0,0
32,168,4,0,0,0,0,4,0,0
32,171,1,0,0,0,0,1,0,0
0,171,6,0,0,0,0,6,0,0
117,18,11,0,0,0,0,11,0,0
23,168,6,0,0,0,0,1,5,0
9,168,19,0,0,0,0,8,9,2
172,132,1,0,0,0,0,1,0,0
0,172,8,0,0,0,0,7,0,1
0,168,184,0,0,0,0,90,49,45
0,169,54,0,0,0,0,22,1,31
39,168,4,0,0,0,0,4,0,0
39,105,2,0,0,0,0,2,0,0
172,105,4,0,0,0,0,4,0,0
105,171,4,0,0,0,0,4,0,0
172,117,7,0,0,0,0,7,0,0
117,7,2,0,0,0,0,2,0,0
105,168,12,0,0,0,0,11,0,1
171,168,2,0,0,0,0,2,0,0
39,117,3,0,0,0,0,2,1,0
84,51,16,0,0,0,0,6,0,10
43,168,1,0,0,0,0,1,0,0
40,60,12,0,0,0,0,6,3,3
156,43,1,0,0,0,0,1,0,0
156,28,2,0,0,0,0,2,0,0
43,28,2,0,0,0,0,2,0,0
22,10,19,0,0,0,0,6,13,0
0,173,203,0,0,0,0,49,63,91
10,173,35,0,0,0,0,18,5,12
51,173,79,0,0,0,0,23,16,40
168,56,52,0,0,0,0,27,9,16
22,168,20,0,0,0,0,5,11,4
22,11,4,0,0,0,0,4,0,0
22,84,7,0,0,0,0,6,0,1
84,40,7,0,0,0,0,4,0,3
40,168,21,0,0,0,0,6,3,12
84,11,23,0,0,0,0,14,5,4
22,117,49,0,0,0,0,5,16,28
109,11,4,0,0,0,0,4,0,0
51,168,49,0,0,0,0,18,8,23
22,2,2,0,0,0,0,2,0,0
9,84,3,0,0,0,0,2,1,0
84,85,3,0,0,0,0,3,0,0
84,43,9,0,0,0,0,6,0,3
10,85,11,0,0,0,0,5,6,0
2,168,2,0,0,0,0,2,0,0
117,85,7,0,0,0,0,6,0,1
22,1,7,0,0,0,0,5,2,0
168,1,4,0,0,0,0,2,0,2
10,168,26,0,0,0,0,8,18,0
11,168,32,0,0,0,0,26,4,2
26,1,2,0,0,0,0,1,1,0
10,26,1,0,0,0,0,1,0,0
9,26,2,0,0,0,0,2,0,0
22,26,3,0,0,0,0,3,0,0
173,44,53,0,0,0,0,11,12,30
9,173,26,0,0,0,0,18,5,3
39,56,6,0,0,0,0,4,2,0
142,56,2,0,0,0,0,2,0,0
173,11,120,0,0,0,0,100,1,19
172,11,1,0,0,0,0,1,0,0
172,56,4,0,0,0,0,2,0,2
84,18,2,0,0,0,0,2,0,0
42,173,3,0,0,0,0,3,0,0
43,173,1,0,0,0,0,1,0,0
173,96,11,0,0,0,0,5,5,1
9,96,10,0,0,0,0,7,0,3
40,173,12,0,0,0,0,12,0,0
0,174,81,0,0,0,0,27,18,36
22,174,1,0,0,0,0,1,0,0
173,168,1,0,0,0,0,1,0,0
173,18,15,0,0,0,0,6,8,1
175,11,25,0,0,0,0,15,5,5
81,27,3,0,0,0,0,1,0,2
175,0,89,0,0,0,0,40,6,43
108,137,5,0,0,0,0,5,0,0
173,1,44,0,0,0,0,5,0,39
12,168,10,0,0,0,0,1,9,0
84,44,20,0,0,0,0,4,11,5
0,176,150,0,0,0,0,2,63,85
169,56,9,0,0,0,0,3,0,6
169,11,8,0,0,0,0,8,0,0
9,169,3,0,0,0,0,3,0,0
169,85,5,0,0,0,0,4,0,1
30,92,1,0,0,0,0,1,0,0
117,177,1,0,0,0,0,1,0,0
9,177,1,0,0,0,0,1,0,0
20,177,4,0,0,0,0,4,0,0
0,177,5,0,0,0,0,5,0,0
20,27,1,0,0,0,0,1,0,0
20,110,1,0,0,0,0,1,0,0
30,55,2,0,0,0,0,2,0,0
85,168,1,0,0,0,0,1,0,0
173,81,1,0,0,0,0,1,0,0
8,39,2,0,0,0,0,2,0,0
22,172,5,0,0,0,0,5,0,0
22,105,6,0,0,0,0,6,0,0
8,85,3,0,0,0,0,3,0,0
44,168,54,0,0,0,0,22,10,22
84,105,7,0,0,0,0,1,0,6
10,92,1,0,0,0,0,1,0,0
3,171,1,0,0,0,0,1,0,0
160,10,26,0,0,0,0,1,0,25
160,0,27,0,0,0,0,2,0,25
123,56,9,0,0,0,0,9,0,0
117,41,6,0,0,0,0,3,0,3
109,85,4,0,0,0,0,4,0,0
109,56,6,0,0,0,0,6,0,0
109,105,4,0,0,0,0,4,0,0
86,117,1,0,0,0,0,1,0,0
83,40,8,0,0,0,0,8,0,0
83,117,3,0,0,0,0,3,0,0
173,56,5,0,0,0,0,1,0,4
116,40,3,0,0,0,0,3,0,0
46,56,9,0,0,0,0,9,0,0
44,171,9,0,0,0,0,9,0,0
117,171,3,0,0,0,0,3,0,0
116,41,4,0,0,0,0,4,0,0
41,142,5,0,0,0,0,5,0,0
40,142,10,0,0,0,0,3,7,0
40,165,5,0,0,0,0,5,0,0
9,165,5,0,0,0,0,2,0,3
9,164,18,0,0,0,0,14,1,3
0,164,239,0,0,0,0,100,49,90
164,45,28,0,0,0,0,21,2,5
40,164,42,0,0,0,0,25,11,6
0,178,24,0,0,0,0,14,10,0
40,178,1,0,0,0,0,1,0,0
9,179,1,0,0,0,0,1,0,0
165,45,3,0,0,0,0,3,0,0
45,179,5,0,0,0,0,5,0,0
165,179,3,0,0,0,0,3,0,0
116,45,1,0,0,0,0,1,0,0
37,122,2,0,0,0,0,2,0,0
103,122,4,0,0,0,0,4,0,0
178,44,8,0,0,0,0,8,0,0
178,18,2,0,0,0,0,2,0,0
164,18,7,0,0,0,0,1,2,4
53,18,15,0,0,0,0,7,8,0
39,178,1,0,0,0,0,1,0,0
116,178,2,0,0,0,0,2,0,0
39,164,7,0,0,0,0,7,0,0
164,44,109,0,0,0,0,61,19,29
169,164,5,0,0,0,0,3,0,2
51,164,79,0,0,0,0,46,9,24
164,52,9,0,0,0,0,1,0,8
51,163,195,0,0,0,0,174,0,21
44,163,112,0,0,0,0,98,8,6
10,57,3,0,0,0,0,1,1,1
0,163,423,0,0,0,0,396,7,20
10,163,71,0,0,0,0,66,5,0
62,163,1,0,0,0,0,1,0,0
9,163,54,0,0,0,0,52,1,1
12,163,58,0,0,0,0,58,0,0
128,10,6,0,0,0,0,6,0,0
37,163,2,0,0,0,0,2,0,0
0,179,7,0,0,0,0,7,0,0
67,18,6,0,0,0,0,4,1,1
58,18,9,0,0,0,0,6,3,0
10,58,14,0,0,0,0,12,2,0
125,58,3,0,0,0,0,3,0,0
58,1,11,0,0,0,0,11,0,0
45,29,5,0,0,0,0,1,4,0
42,163,32,0,0,0,0,32,0,0
43,163,15,0,0,0,0,15,0,0
179,18,2,0,0,0,0,2,0,0
128,18,24,0,0,0,0,21,0,3
128,60,31,0,0,0,0,31,0,0
125,60,1,0,0,0,0,1,0,0
163,56,14,0,0,0,0,12,0,2
67,163,6,0,0,0,0,6,0,0
67,117,1,0,0,0,0,1,0,0
119,163,7,0,0,0,0,7,0,0
45,163,15,0,0,0,0,10,2,3
