Source,Target,Weight,edges_1,edges_2,edges_3,edges_4,edges_5,edges_6,edges_7
106,34,1,0,0,1,0,0,0,0
0,106,12,0,0,4,5,0,3,0
40,106,4,0,0,3,0,0,1,0
51,107,4,0,0,1,0,0,3,0
107,15,1,0,0,1,0,0,0,0
3,107,1,0,0,1,0,0,0,0
10,107,7,0,0,7,0,0,0,0
106,107,10,0,0,7,0,0,3,0
106,15,1,0,0,1,0,0,0,0
0,14,79,0,0,5,0,41,3,30
107,1,2,0,0,2,0,0,0,0
9,106,2,0,0,1,0,0,1,0
9,107,3,0,0,1,0,0,2,0
14,13,32,0,0,4,0,10,0,18
3,106,1,0,0,1,0,0,0,0
0,107,12,0,0,1,4,0,7,0
13,38,20,0,0,19,0,1,0,0
13,10,4,0,0,2,0,0,0,2
3,38,10,0,0,10,0,0,0,0
38,107,1,0,0,1,0,0,0,0
20,107,2,0,0,2,0,0,0,0
106,20,1,0,0,1,0,0,0,0
22,18,1,0,0,1,0,0,0,0
22,10,6,0,0,1,0,5,0,0
20,34,13,0,0,2,0,2,0,9
101,8,8,0,0,8,0,0,0,0
101,3,54,0,0,47,0,0,7,0
101,67,2,0,0,2,0,0,0,0
101,40,23,0,0,22,1,0,0,0
38,46,3,0,0,3,0,0,0,0
9,93,18,0,0,4,0,6,8,0
10,93,17,0,0,9,0,8,0,0
55,10,5,0,0,4,0,1,0,0
97,18,4,0,0,4,0,0,0,0
3,18,5,0,0,1,0,0,4,0
0,13,47,0,0,8,0,7,4,28
14,97,32,0,0,5,0,17,2,8
97,62,2,0,0,2,0,0,0,0
98,35,2,0,0,2,0,0,0,0
108,18,6,0,0,5,0,1,0,0
105,31,2,0,0,2,0,0,0,0
108,0,183,0,0,16,30,121,10,6
108,80,4,0,0,4,0,0,0,0
54,15,2,0,0,2,0,0,0,0
98,10,3,0,0,3,0,0,0,0
51,15,8,0,0,8,0,0,0,0
11,47,13,0,0,5,0,0,8,0
47,104,7,0,0,7,0,0,0,0
97,38,73,0,0,72,0,1,0,0
51,93,7,0,0,2,1,4,0,0
99,93,9,0,0,2,0,7,0,0
99,34,36,0,0,3,25,4,4,0
101,97,4,0,0,4,0,0,0,0
41,18,2,0,0,2,0,0,0,0
8,80,3,0,0,1,0,0,2,0
80,34,17,0,0,4,0,7,6,0
40,80,13,0,0,5,0,1,7,0
36,18,5,0,0,5,0,0,0,0
32,55,1,0,0,1,0,0,0,0
81,32,9,0,0,5,2,2,0,0
32,36,18,0,0,4,2,12,0,0
36,43,8,0,0,8,0,0,0,0
80,109,4,0,0,3,0,1,0,0
80,55,3,0,0,3,0,0,0,0
55,109,7,0,0,1,0,6,0,0
110,0,7,0,0,4,0,3,0,0
110,36,1,0,0,1,0,0,0,0
81,33,7,0,0,1,0,6,0,0
81,110,2,0,0,2,0,0,0,0
81,55,8,0,0,3,0,5,0,0
80,43,6,0,0,2,0,1,3,0
110,80,3,0,0,3,0,0,0,0
110,33,2,0,0,2,0,0,0,0
110,18,3,0,0,3,0,0,0,0
110,55,1,0,0,1,0,0,0,0
36,10,3,0,0,3,0,0,0,0
110,43,5,0,0,5,0,0,0,0
101,10,2,0,0,2,0,0,0,0
101,18,3,0,0,3,0,0,0,0
9,18,1,0,0,1,0,0,0,0
101,29,4,0,0,3,1,0,0,0
22,40,3,0,0,2,1,0,0,0
101,93,1,0,0,1,0,0,0,0
3,93,16,0,0,3,0,13,0,0
93,1,17,0,0,7,2,1,7,0
101,111,7,0,0,6,0,1,0,0
3,111,11,0,0,8,0,3,0,0
9,38,19,0,0,10,6,0,0,3
33,40,107,0,0,2,23,74,5,3
38,15,56,0,0,37,0,16,0,3
96,15,15,0,0,9,0,6,0,0
112,34,4,0,0,1,0,0,3,0
0,112,35,0,0,13,0,3,3,16
10,38,1,0,0,1,0,0,0,0
38,112,6,0,0,6,0,0,0,0
14,38,28,0,0,10,0,16,0,2
112,15,8,0,0,3,0,5,0,0
14,15,33,0,0,3,0,22,1,7
15,1,70,0,0,4,18,37,5,6
15,47,139,0,0,19,24,78,11,7
14,47,52,0,0,1,0,29,5,17
14,11,2,0,0,2,0,0,0,0
96,47,5,0,0,4,0,1,0,0
13,112,5,0,0,5,0,0,0,0
11,38,3,0,0,3,0,0,0,0
15,4,24,0,0,3,12,0,9,0
7,15,5,0,0,2,3,0,0,0
38,4,3,0,0,2,1,0,0,0
97,4,8,0,0,3,0,5,0,0
22,47,1,0,0,1,0,0,0,0
22,11,4,0,0,2,2,0,0,0
11,15,3,0,0,2,1,0,0,0
101,9,7,0,0,2,0,0,5,0
101,15,24,0,0,13,7,4,0,0
101,51,2,0,0,2,0,0,0,0
9,111,9,0,0,9,0,0,0,0
0,111,7,0,0,7,0,0,0,0
40,111,8,0,0,6,0,2,0,0
111,15,3,0,0,3,0,0,0,0
62,47,5,0,0,3,0,0,2,0
11,62,1,0,0,1,0,0,0,0
3,97,27,0,0,9,0,0,0,18
20,47,6,0,0,1,0,3,0,2
9,112,6,0,0,5,0,0,0,1
38,93,1,0,0,1,0,0,0,0
31,15,3,0,0,1,0,2,0,0
7,1,10,0,0,3,5,2,0,0
8,47,20,0,0,1,3,10,4,2
89,113,1,0,0,0,1,0,0,0
114,0,126,0,0,0,126,0,0,0
114,21,3,0,0,0,3,0,0,0
114,89,3,0,0,0,3,0,0,0
115,89,3,0,0,0,3,0,0,0
115,113,1,0,0,0,1,0,0,0
115,116,2,0,0,0,2,0,0,0
92,113,5,0,0,0,5,0,0,0
117,113,3,0,0,0,3,0,0,0
0,117,71,0,0,0,24,20,25,2
118,78,9,0,0,0,9,0,0,0
78,1,12,0,0,0,12,0,0,0
8,78,1,0,0,0,1,0,0,0
78,38,9,0,0,0,9,0,0,0
120,38,3,0,0,0,3,0,0,0
119,38,5,0,0,0,5,0,0,0
78,119,1,0,0,0,1,0,0,0
101,38,3,0,0,0,3,0,0,0
38,7,2,0,0,0,2,0,0,0
68,3,3,0,0,0,3,0,0,0
29,15,15,0,0,0,6,9,0,0
33,15,19,0,0,0,2,17,0,0
2,44,21,0,0,0,20,1,0,0
2,32,8,0,0,0,8,0,0,0
2,33,4,0,0,0,4,0,0,0
33,7,12,0,0,0,12,0,0,0
37,31,6,0,0,0,6,0,0,0
19,52,1,0,0,0,1,0,0,0
72,32,2,0,0,0,2,0,0,0
72,33,3,0,0,0,3,0,0,0
72,30,2,0,0,0,2,0,0,0
72,71,1,0,0,0,1,0,0,0
68,122,1,0,0,0,1,0,0,0
30,15,21,0,0,0,4,17,0,0
19,40,41,0,0,0,14,2,4,21
92,31,47,0,0,0,47,0,0,0
123,44,10,0,0,0,10,0,0,0
114,31,11,0,0,0,11,0,0,0
92,120,4,0,0,0,4,0,0,0
121,123,2,0,0,0,2,0,0,0
121,31,1,0,0,0,1,0,0,0
114,92,37,0,0,0,37,0,0,0
52,44,2,0,0,0,2,0,0,0
37,9,4,0,0,0,3,0,0,1
37,124,4,0,0,0,4,0,0,0
19,30,35,0,0,0,8,2,15,10
125,44,15,0,0,0,15,0,0,0
105,32,3,0,0,0,3,0,0,0
105,33,3,0,0,0,3,0,0,0
125,0,18,0,0,0,18,0,0,0
125,40,3,0,0,0,3,0,0,0
125,69,10,0,0,0,10,0,0,0
20,44,9,0,0,0,8,1,0,0
125,105,14,0,0,0,14,0,0,0
105,44,29,0,0,0,29,0,0,0
114,34,24,0,0,0,24,0,0,0
126,44,15,0,0,0,15,0,0,0
18,126,10,0,0,0,10,0,0,0
0,126,15,0,0,0,15,0,0,0
114,30,5,0,0,0,5,0,0,0
17,44,3,0,0,0,2,1,0,0
124,34,55,0,0,0,44,5,0,6
40,124,50,0,0,0,45,0,5,0
108,87,1,0,0,0,1,0,0,0
123,31,1,0,0,0,1,0,0,0
0,123,32,0,0,0,32,0,0,0
114,44,10,0,0,0,10,0,0,0
69,114,1,0,0,0,1,0,0,0
32,124,2,0,0,0,2,0,0,0
114,124,18,0,0,0,18,0,0,0
124,31,2,0,0,0,2,0,0,0
114,32,11,0,0,0,11,0,0,0
69,124,2,0,0,0,2,0,0,0
114,123,8,0,0,0,8,0,0,0
114,33,12,0,0,0,12,0,0,0
120,32,1,0,0,0,1,0,0,0
114,120,3,0,0,0,3,0,0,0
92,44,18,0,0,0,18,0,0,0
92,123,15,0,0,0,15,0,0,0
92,32,4,0,0,0,4,0,0,0
92,33,11,0,0,0,7,4,0,0
69,92,2,0,0,0,2,0,0,0
0,124,182,0,0,0,156,0,1,25
63,44,5,0,0,0,5,0,0,0
0,127,58,0,0,0,58,0,0,0
63,127,73,0,0,0,68,5,0,0
67,128,1,0,0,0,1,0,0,0
128,44,6,0,0,0,2,1,3,0
43,128,7,0,0,0,3,2,2,0
69,40,12,0,0,0,3,8,0,1
123,34,14,0,0,0,14,0,0,0
40,123,13,0,0,0,13,0,0,0
129,4,1,0,0,0,1,0,0,0
0,129,6,0,0,0,6,0,0,0
114,129,3,0,0,0,3,0,0,0
114,130,2,0,0,0,2,0,0,0
40,130,6,0,0,0,6,0,0,0
114,37,1,0,0,0,1,0,0,0
37,30,10,0,0,0,6,0,4,0
124,130,6,0,0,0,6,0,0,0
0,130,5,0,0,0,5,0,0,0
32,123,7,0,0,0,7,0,0,0
124,44,1,0,0,0,1,0,0,0
32,126,1,0,0,0,1,0,0,0
30,126,2,0,0,0,2,0,0,0
126,34,5,0,0,0,5,0,0,0
40,126,6,0,0,0,6,0,0,0
33,126,7,0,0,0,7,0,0,0
34,127,7,0,0,0,7,0,0,0
92,40,55,0,0,0,55,0,0,0
30,18,5,0,0,0,2,0,3,0
114,40,12,0,0,0,12,0,0,0
124,67,3,0,0,0,3,0,0,0
92,34,36,0,0,0,36,0,0,0
92,21,14,0,0,0,14,0,0,0
105,40,23,0,0,0,17,4,0,2
92,105,23,0,0,0,23,0,0,0
92,127,59,0,0,0,59,0,0,0
105,127,13,0,0,0,13,0,0,0
105,21,7,0,0,0,7,0,0,0
21,127,5,0,0,0,5,0,0,0
114,127,7,0,0,0,7,0,0,0
105,123,6,0,0,0,6,0,0,0
105,63,2,0,0,0,2,0,0,0
40,127,45,0,0,0,38,7,0,0
105,34,22,0,0,0,15,7,0,0
125,92,5,0,0,0,5,0,0,0
125,21,5,0,0,0,5,0,0,0
125,127,4,0,0,0,4,0,0,0
44,127,3,0,0,0,3,0,0,0
37,74,3,0,0,0,3,0,0,0
74,44,18,0,0,0,7,8,3,0
74,21,3,0,0,0,3,0,0,0
92,74,5,0,0,0,5,0,0,0
19,43,3,0,0,0,3,0,0,0
19,21,3,0,0,0,3,0,0,0
21,1,14,0,0,0,4,4,3,3
19,71,4,0,0,0,2,2,0,0
113,44,15,0,0,0,15,0,0,0
31,113,1,0,0,0,1,0,0,0
19,29,3,0,0,0,3,0,0,0
70,31,1,0,0,0,1,0,0,0
116,44,1,0,0,0,1,0,0,0
113,116,3,0,0,0,3,0,0,0
19,113,1,0,0,0,1,0,0,0
114,121,2,0,0,0,2,0,0,0
21,31,1,0,0,0,1,0,0,0
122,34,42,0,0,0,33,5,3,1
0,122,35,0,0,0,19,11,2,3
69,105,5,0,0,0,5,0,0,0
105,71,2,0,0,0,2,0,0,0
33,89,7,0,0,0,1,0,0,6
32,89,18,0,0,0,5,10,0,3
89,44,26,0,0,0,9,17,0,0
96,32,2,0,0,0,1,1,0,0
40,122,16,0,0,0,6,7,2,1
9,33,16,0,0,0,9,4,0,3
37,8,2,0,0,0,2,0,0,0
124,35,1,0,0,0,1,0,0,0
54,122,5,0,0,0,5,0,0,0
0,89,393,0,0,0,281,81,10,21
89,34,59,0,0,0,44,8,5,2
40,89,31,0,0,0,26,4,0,1
9,89,80,0,0,0,68,12,0,0
32,35,3,0,0,0,3,0,0,0
33,35,3,0,0,0,3,0,0,0
124,46,3,0,0,0,3,0,0,0
46,49,1,0,0,0,1,0,0,0
11,49,2,0,0,0,2,0,0,0
54,100,3,0,0,0,3,0,0,0
15,93,1,0,0,0,1,0,0,0
43,89,17,0,0,0,12,5,0,0
41,89,5,0,0,0,5,0,0,0
42,89,3,0,0,0,3,0,0,0
10,89,14,0,0,0,14,0,0,0
89,47,59,0,0,0,55,0,0,4
33,36,8,0,0,0,3,5,0,0
74,36,5,0,0,0,4,1,0,0
72,34,1,0,0,0,1,0,0,0
89,99,2,0,0,0,2,0,0,0
18,99,2,0,0,0,2,0,0,0
89,1,35,0,0,0,23,11,0,1
89,35,16,0,0,0,15,1,0,0
8,89,11,0,0,0,11,0,0,0
89,49,1,0,0,0,1,0,0,0
35,49,4,0,0,0,2,1,1,0
53,100,1,0,0,0,1,0,0,0
105,87,6,0,0,0,6,0,0,0
87,34,7,0,0,0,3,0,4,0
105,86,4,0,0,0,4,0,0,0
33,10,5,0,0,0,1,1,0,3
99,44,2,0,0,0,2,0,0,0
10,99,5,0,0,0,2,1,2,0
9,131,28,0,0,0,28,0,0,0
0,131,37,0,0,0,37,0,0,0
133,131,5,0,0,0,5,0,0,0
9,133,36,0,0,0,35,0,0,1
9,132,6,0,0,0,6,0,0,0
131,34,13,0,0,0,13,0,0,0
3,131,38,0,0,0,31,7,0,0
133,134,3,0,0,0,3,0,0,0
0,133,90,0,0,0,90,0,0,0
124,36,1,0,0,0,1,0,0,0
124,43,4,0,0,0,4,0,0,0
133,123,7,0,0,0,7,0,0,0
123,132,6,0,0,0,6,0,0,0
40,132,2,0,0,0,2,0,0,0
114,9,11,0,0,0,10,1,0,0
92,9,63,0,0,0,59,4,0,0
0,134,12,0,0,0,10,0,0,2
124,134,8,0,0,0,8,0,0,0
133,34,20,0,0,0,20,0,0,0
40,133,5,0,0,0,5,0,0,0
133,89,26,0,0,0,26,0,0,0
9,36,2,0,0,0,2,0,0,0
32,74,7,0,0,0,4,3,0,0
9,62,7,0,0,0,6,1,0,0
8,54,2,0,0,0,2,0,0,0
8,46,3,0,0,0,3,0,0,0
105,46,2,0,0,0,1,1,0,0
131,132,8,0,0,0,8,0,0,0
19,3,7,0,0,0,2,0,5,0
3,132,13,0,0,0,11,2,0,0
132,34,1,0,0,0,1,0,0,0
9,123,6,0,0,0,6,0,0,0
92,133,19,0,0,0,19,0,0,0
34,134,6,0,0,0,3,1,0,2
9,135,7,0,0,0,1,0,2,4
105,9,28,0,0,0,25,3,0,0
123,10,1,0,0,0,1,0,0,0
133,10,5,0,0,0,5,0,0,0
135,124,40,0,0,0,35,0,0,5
105,124,41,0,0,0,41,0,0,0
105,135,15,0,0,0,15,0,0,0
114,135,14,0,0,0,14,0,0,0
135,0,135,0,0,0,84,0,13,38
114,105,12,0,0,0,12,0,0,0
132,10,1,0,0,0,1,0,0,0
135,10,7,0,0,0,2,0,5,0
135,131,10,0,0,0,7,0,3,0
131,10,4,0,0,0,4,0,0,0
114,133,6,0,0,0,6,0,0,0
92,131,4,0,0,0,4,0,0,0
133,132,2,0,0,0,2,0,0,0
123,89,2,0,0,0,2,0,0,0
131,89,1,0,0,0,1,0,0,0
105,131,2,0,0,0,2,0,0,0
123,131,4,0,0,0,4,0,0,0
135,123,4,0,0,0,4,0,0,0
105,80,2,0,0,0,2,0,0,0
105,43,3,0,0,0,3,0,0,0
0,102,20,0,0,0,4,9,4,3
54,102,2,0,0,0,2,0,0,0
54,40,25,0,0,0,2,0,12,11
56,47,5,0,0,0,5,0,0,0
76,47,2,0,0,0,2,0,0,0
77,47,3,0,0,0,3,0,0,0
124,123,3,0,0,0,3,0,0,0
8,135,4,0,0,0,1,0,2,1
114,113,2,0,0,0,2,0,0,0
123,113,3,0,0,0,3,0,0,0
0,113,78,0,0,0,52,17,0,9
9,113,35,0,0,0,13,0,0,22
9,28,2,0,0,0,1,0,0,1
135,28,12,0,0,0,6,0,0,6
135,34,56,0,0,0,27,0,15,14
105,28,8,0,0,0,8,0,0,0
124,28,18,0,0,0,9,0,0,9
136,28,10,0,0,0,1,0,0,9
28,7,1,0,0,0,1,0,0,0
7,113,2,0,0,0,2,0,0,0
28,113,1,0,0,0,1,0,0,0
132,113,2,0,0,0,2,0,0,0
133,124,4,0,0,0,4,0,0,0
135,113,1,0,0,0,1,0,0,0
115,15,2,0,0,0,2,0,0,0
76,40,4,0,0,0,2,0,0,2
56,113,2,0,0,0,2,0,0,0
113,47,4,0,0,0,4,0,0,0
40,113,50,0,0,0,26,17,0,7
8,74,4,0,0,0,4,0,0,0
8,36,5,0,0,0,5,0,0,0
105,108,15,0,0,0,11,4,0,0
124,15,2,0,0,0,2,0,0,0
3,89,30,0,0,0,26,0,0,4
89,107,2,0,0,0,2,0,0,0
105,76,1,0,0,0,1,0,0,0
3,115,7,0,0,0,7,0,0,0
37,3,7,0,0,0,5,0,0,2
0,115,19,0,0,0,17,0,2,0
37,131,1,0,0,0,1,0,0,0
37,115,5,0,0,0,5,0,0,0
3,133,23,0,0,0,23,0,0,0
0,116,18,0,0,0,13,0,0,5
89,15,25,0,0,0,15,10,0,0
120,0,5,0,0,0,5,0,0,0
120,1,7,0,0,0,7,0,0,0
133,1,15,0,0,0,14,0,1,0
105,132,7,0,0,0,7,0,0,0
105,133,6,0,0,0,6,0,0,0
105,113,5,0,0,0,5,0,0,0
105,51,5,0,0,0,5,0,0,0
135,133,3,0,0,0,3,0,0,0
105,89,10,0,0,0,10,0,0,0
64,89,2,0,0,0,2,0,0,0
64,97,3,0,0,0,2,1,0,0
8,124,1,0,0,0,1,0,0,0
124,131,3,0,0,0,3,0,0,0
114,115,1,0,0,0,1,0,0,0
115,10,1,0,0,0,1,0,0,0
105,11,2,0,0,0,2,0,0,0
115,34,11,0,0,0,5,0,6,0
133,43,1,0,0,0,1,0,0,0
122,15,3,0,0,0,3,0,0,0
33,115,3,0,0,0,3,0,0,0
53,36,1,0,0,0,1,0,0,0
53,115,2,0,0,0,2,0,0,0
32,45,1,0,0,0,1,0,0,0
32,46,1,0,0,0,1,0,0,0
54,115,2,0,0,0,2,0,0,0
8,131,1,0,0,0,1,0,0,0
3,113,25,0,0,0,25,0,0,0
3,116,4,0,0,0,4,0,0,0
9,127,20,0,0,0,20,0,0,0
92,63,4,0,0,0,4,0,0,0
100,57,2,0,0,0,1,0,1,0
10,7,5,0,0,0,2,1,0,2
89,31,2,0,0,0,2,0,0,0
81,34,9,0,0,0,3,6,0,0
108,34,43,0,0,0,4,33,5,1
30,35,35,0,0,0,5,23,1,6
137,99,14,0,0,0,14,0,0,0
63,46,2,0,0,0,2,0,0,0
63,35,5,0,0,0,5,0,0,0
0,137,3,0,0,0,3,0,0,0
137,34,23,0,0,0,23,0,0,0
0,138,10,0,0,0,4,6,0,0
40,138,2,0,0,0,2,0,0,0
135,138,1,0,0,0,1,0,0,0
108,135,8,0,0,0,8,0,0,0
124,102,2,0,0,0,2,0,0,0
9,124,22,0,0,0,18,0,0,4
135,3,12,0,0,0,9,0,1,2
108,40,50,0,0,0,4,44,2,0
40,134,14,0,0,0,12,0,0,2
133,99,5,0,0,0,5,0,0,0
3,137,2,0,0,0,2,0,0,0
133,47,57,0,0,0,57,0,0,0
0,132,3,0,0,0,2,1,0,0
138,34,5,0,0,0,2,3,0,0
108,8,9,0,0,0,2,5,0,2
105,8,6,0,0,0,6,0,0,0
113,34,15,0,0,0,15,0,0,0
34,116,7,0,0,0,4,0,0,3
9,116,18,0,0,0,5,0,0,13
40,116,2,0,0,0,2,0,0,0
40,131,4,0,0,0,3,1,0,0
34,107,4,0,0,0,4,0,0,0
114,107,1,0,0,0,1,0,0,0
92,121,3,0,0,0,3,0,0,0
139,3,5,0,0,0,5,0,0,0
139,9,22,0,0,0,2,1,0,19
83,31,2,0,0,0,2,0,0,0
105,83,2,0,0,0,2,0,0,0
90,83,1,0,0,0,1,0,0,0
92,47,24,0,0,0,24,0,0,0
92,35,7,0,0,0,7,0,0,0
89,48,7,0,0,0,7,0,0,0
0,20,21,0,0,0,7,8,4,2
92,89,19,0,0,0,19,0,0,0
21,15,14,0,0,0,12,2,0,0
21,89,5,0,0,0,5,0,0,0
32,97,6,0,0,0,2,3,0,1
51,89,1,0,0,0,1,0,0,0
97,89,13,0,0,0,4,9,0,0
102,99,1,0,0,0,1,0,0,0
135,43,1,0,0,0,1,0,0,0
96,43,3,0,0,0,3,0,0,0
96,3,3,0,0,0,3,0,0,0
63,89,2,0,0,0,2,0,0,0
135,31,12,0,0,0,7,0,4,1
133,31,5,0,0,0,5,0,0,0
132,31,6,0,0,0,6,0,0,0
131,31,1,0,0,0,1,0,0,0
9,140,5,0,0,0,5,0,0,0
131,62,2,0,0,0,2,0,0,0
140,40,4,0,0,0,3,0,0,1
11,31,2,0,0,0,2,0,0,0
140,11,1,0,0,0,1,0,0,0
140,0,5,0,0,0,2,0,0,3
135,40,23,0,0,0,2,0,1,20
43,102,11,0,0,0,3,6,2,0
56,102,4,0,0,0,2,0,2,0
63,47,4,0,0,0,3,1,0,0
0,128,29,0,0,0,2,24,1,2
92,15,17,0,0,0,14,3,0,0
101,127,2,0,0,0,2,0,0,0
15,127,7,0,0,0,7,0,0,0
22,15,2,0,0,0,2,0,0,0
114,67,3,0,0,0,3,0,0,0
114,15,2,0,0,0,2,0,0,0
123,15,5,0,0,0,5,0,0,0
92,1,7,0,0,0,6,1,0,0
101,1,3,0,0,0,3,0,0,0
92,22,2,0,0,0,2,0,0,0
92,18,1,0,0,0,1,0,0,0
18,127,2,0,0,0,2,0,0,0
133,15,2,0,0,0,2,0,0,0
120,31,1,0,0,0,1,0,0,0
120,15,1,0,0,0,1,0,0,0
121,0,13,0,0,0,13,0,0,0
56,34,4,0,0,0,4,0,0,0
40,102,6,0,0,0,3,3,0,0
114,3,10,0,0,0,10,0,0,0
105,3,3,0,0,0,3,0,0,0
124,116,2,0,0,0,2,0,0,0
92,124,23,0,0,0,23,0,0,0
121,1,6,0,0,0,6,0,0,0
121,9,9,0,0,0,9,0,0,0
52,133,4,0,0,0,4,0,0,0
92,52,6,0,0,0,6,0,0,0
92,3,2,0,0,0,2,0,0,0
52,122,2,0,0,0,2,0,0,0
3,122,3,0,0,0,3,0,0,0
133,122,4,0,0,0,4,0,0,0
3,124,2,0,0,0,2,0,0,0
124,89,7,0,0,0,7,0,0,0
9,134,4,0,0,0,4,0,0,0
89,117,3,0,0,0,3,0,0,0
9,117,39,0,0,0,21,2,12,4
141,89,1,0,0,0,1,0,0,0
8,133,2,0,0,0,2,0,0,0
8,123,5,0,0,0,5,0,0,0
121,117,1,0,0,0,1,0,0,0
117,1,12,0,0,0,2,2,8,0
78,35,3,0,0,0,3,0,0,0
9,128,9,0,0,0,2,7,0,0
128,35,5,0,0,0,1,3,0,1
117,15,10,0,0,0,3,7,0,0
123,127,1,0,0,0,1,0,0,0
114,131,5,0,0,0,5,0,0,0
128,1,2,0,0,0,2,0,0,0
50,116,1,0,0,0,1,0,0,0
50,4,4,0,0,0,4,0,0,0
50,135,2,0,0,0,2,0,0,0
50,105,3,0,0,0,3,0,0,0
105,4,5,0,0,0,5,0,0,0
105,7,4,0,0,0,4,0,0,0
135,140,3,0,0,0,2,0,0,1
135,44,59,0,0,0,3,0,45,11
19,135,41,0,0,0,4,2,17,18
125,19,3,0,0,0,3,0,0,0
92,19,2,0,0,0,2,0,0,0
22,31,2,0,0,0,2,0,0,0
22,123,4,0,0,0,4,0,0,0
111,38,4,0,0,0,4,0,0,0
41,111,1,0,0,0,1,0,0,0
41,1,8,0,0,0,2,0,0,6
67,38,4,0,0,0,1,0,0,3
105,38,4,0,0,0,4,0,0,0
18,1,3,0,0,0,2,0,0,1
105,1,27,0,0,0,23,3,0,1
120,105,1,0,0,0,1,0,0,0
89,38,8,0,0,0,6,2,0,0
133,21,6,0,0,0,6,0,0,0
11,89,5,0,0,0,5,0,0,0
47,127,6,0,0,0,6,0,0,0
10,127,4,0,0,0,4,0,0,0
120,127,2,0,0,0,2,0,0,0
72,89,3,0,0,0,2,1,0,0
3,127,1,0,0,0,1,0,0,0
92,11,2,0,0,0,2,0,0,0
49,1,8,0,0,0,4,0,0,4
105,15,8,0,0,0,5,0,3,0
88,15,3,0,0,0,2,1,0,0
11,44,3,0,0,0,3,0,0,0
19,10,7,0,0,0,2,0,5,0
19,47,3,0,0,0,3,0,0,0
92,10,3,0,0,0,3,0,0,0
22,1,2,0,0,0,1,1,0,0
9,21,34,0,0,0,3,3,17,11
19,9,14,0,0,0,1,4,7,2
11,127,2,0,0,0,2,0,0,0
63,11,1,0,0,0,1,0,0,0
131,1,2,0,0,0,2,0,0,0
135,1,10,0,0,0,4,0,4,2
124,1,5,0,0,0,5,0,0,0
29,1,3,0,0,0,3,0,0,0
29,122,5,0,0,0,2,2,1,0
41,33,6,0,0,0,4,2,0,0
33,123,7,0,0,0,7,0,0,0
114,36,1,0,0,0,1,0,0,0
43,4,3,0,0,0,3,0,0,0
142,1,19,0,0,0,0,19,0,0
143,44,10,0,0,0,0,1,0,9
144,44,2,0,0,0,0,2,0,0
142,44,15,0,0,0,0,13,0,2
9,142,56,0,0,0,0,53,3,0
145,47,1,0,0,0,0,1,0,0
8,17,2,0,0,0,0,2,0,0
40,7,11,0,0,0,0,9,0,2
2,15,1,0,0,0,0,1,0,0
105,2,5,0,0,0,0,5,0,0
70,0,82,0,0,0,0,26,28,28
2,9,12,0,0,0,0,5,6,1
9,17,13,0,0,0,0,13,0,0
9,70,7,0,0,0,0,7,0,0
17,70,4,0,0,0,0,4,0,0
13,89,1,0,0,0,0,1,0,0
89,4,11,0,0,0,0,11,0,0
97,146,45,0,0,0,0,21,7,17
147,97,27,0,0,0,0,6,0,21
148,146,2,0,0,0,0,2,0,0
24,146,3,0,0,0,0,3,0,0
0,149,8,0,0,0,0,8,0,0
0,146,145,0,0,0,0,80,29,36
89,146,11,0,0,0,0,10,0,1
147,112,3,0,0,0,0,1,0,2
97,112,16,0,0,0,0,3,7,6
0,147,45,0,0,0,0,22,1,22
15,146,26,0,0,0,0,23,3,0
29,146,3,0,0,0,0,3,0,0
29,89,3,0,0,0,0,3,0,0
147,89,3,0,0,0,0,3,0,0
97,7,2,0,0,0,0,2,0,0
89,149,7,0,0,0,0,7,0,0
29,97,3,0,0,0,0,2,1,0
70,40,23,0,0,0,0,6,8,9
32,122,1,0,0,0,0,1,0,0
33,146,4,0,0,0,0,1,0,3
30,47,14,0,0,0,0,8,5,1
135,33,5,0,0,0,0,1,2,2
37,33,4,0,0,0,0,2,2,0
33,1,5,0,0,0,0,5,0,0
96,150,3,0,0,0,0,3,0,0
30,150,3,0,0,0,0,3,0,0
9,150,33,0,0,0,0,25,4,4
150,34,32,0,0,0,0,12,8,12
146,44,44,0,0,0,0,23,12,9
19,146,14,0,0,0,0,6,8,0
19,15,4,0,0,0,0,4,0,0
19,70,6,0,0,0,0,6,0,0
70,30,6,0,0,0,0,3,0,3
71,146,4,0,0,0,0,4,0,0
30,146,18,0,0,0,0,6,2,10
70,15,10,0,0,0,0,9,1,0
70,32,9,0,0,0,0,7,0,2
19,97,29,0,0,0,0,6,10,13
40,146,30,0,0,0,0,13,4,13
2,146,2,0,0,0,0,2,0,0
114,19,2,0,0,0,0,2,0,0
70,34,23,0,0,0,0,9,8,6
70,71,3,0,0,0,0,3,0,0
70,33,8,0,0,0,0,8,0,0
96,146,2,0,0,0,0,2,0,0
97,71,8,0,0,0,0,7,0,1
19,1,6,0,0,0,0,4,2,0
19,22,2,0,0,0,0,2,0,0
9,146,7,0,0,0,0,4,3,0
69,97,5,0,0,0,0,5,0,0
33,97,15,0,0,0,0,2,0,13
122,44,2,0,0,0,0,2,0,0
40,150,46,0,0,0,0,10,6,30
150,15,90,0,0,0,0,77,0,13
96,33,2,0,0,0,0,2,0,0
32,150,4,0,0,0,0,4,0,0
33,150,3,0,0,0,0,3,0,0
0,151,81,0,0,0,0,38,16,27
19,151,1,0,0,0,0,1,0,0
