Source,Target,Weight,edges_1,edges_2,edges_3,edges_4,edges_5,edges_6,edges_7
122,34,18,0,0,0,12,6,0,0
92,31,28,0,0,0,24,4,0,0
123,44,5,0,0,0,5,0,0,0
114,31,10,0,0,0,10,0,0,0
121,123,2,0,0,0,2,0,0,0
121,31,1,0,0,0,1,0,0,0
37,9,3,0,0,0,1,1,0,1
19,40,28,0,0,0,10,0,6,12
19,30,21,0,0,0,10,2,8,1
125,44,6,0,0,0,6,0,0,0
105,32,5,0,0,0,5,0,0,0
125,0,4,0,0,0,4,0,0,0
125,40,7,0,0,0,7,0,0,0
20,44,7,0,0,0,4,2,0,1
114,0,64,0,0,0,64,0,0,0
114,34,12,0,0,0,12,0,0,0
126,44,12,0,0,0,12,0,0,0
0,126,3,0,0,0,3,0,0,0
114,30,1,0,0,0,1,0,0,0
17,40,1,0,0,0,1,0,0,0
124,34,35,0,0,0,31,1,0,3
108,87,1,0,0,0,1,0,0,0
0,123,14,0,0,0,14,0,0,0
32,124,2,0,0,0,2,0,0,0
69,123,1,0,0,0,1,0,0,0
114,33,4,0,0,0,4,0,0,0
114,44,7,0,0,0,7,0,0,0
114,120,1,0,0,0,1,0,0,0
92,44,5,0,0,0,5,0,0,0
92,123,13,0,0,0,13,0,0,0
92,32,3,0,0,0,3,0,0,0
92,33,8,0,0,0,5,3,0,0
69,92,2,0,0,0,2,0,0,0
123,31,4,0,0,0,4,0,0,0
114,32,6,0,0,0,6,0,0,0
63,44,5,0,0,0,4,1,0,0
63,127,52,0,0,0,47,5,0,0
0,127,26,0,0,0,26,0,0,0
72,44,5,0,0,0,1,4,0,0
72,43,3,0,0,0,2,0,0,1
67,128,1,0,0,0,1,0,0,0
69,128,1,0,0,0,1,0,0,0
114,124,3,0,0,0,3,0,0,0
114,130,2,0,0,0,2,0,0,0
40,124,33,0,0,0,26,1,3,3
124,130,5,0,0,0,5,0,0,0
37,30,2,0,0,0,2,0,0,0
0,124,98,0,0,0,85,0,3,10
0,130,3,0,0,0,3,0,0,0
114,129,1,0,0,0,1,0,0,0
0,129,2,0,0,0,2,0,0,0
32,126,1,0,0,0,1,0,0,0
30,126,2,0,0,0,2,0,0,0
34,127,5,0,0,0,5,0,0,0
92,40,27,0,0,0,27,0,0,0
74,18,1,0,0,0,1,0,0,0
30,18,5,0,0,0,2,0,3,0
114,40,6,0,0,0,6,0,0,0
92,34,25,0,0,0,25,0,0,0
92,21,10,0,0,0,10,0,0,0
40,21,12,0,0,0,5,1,1,5
125,105,2,0,0,0,2,0,0,0
105,127,6,0,0,0,6,0,0,0
92,105,8,0,0,0,8,0,0,0
125,127,4,0,0,0,4,0,0,0
105,21,3,0,0,0,3,0,0,0
105,44,11,0,0,0,11,0,0,0
21,127,6,0,0,0,6,0,0,0
114,127,3,0,0,0,3,0,0,0
92,127,20,0,0,0,20,0,0,0
105,123,2,0,0,0,2,0,0,0
105,34,10,0,0,0,9,1,0,0
125,92,3,0,0,0,3,0,0,0
125,21,3,0,0,0,3,0,0,0
40,127,19,0,0,0,19,0,0,0
74,31,1,0,0,0,1,0,0,0
19,21,1,0,0,0,1,0,0,0
92,19,3,0,0,0,3,0,0,0
19,1,2,0,0,0,1,1,0,0
21,34,8,0,0,0,3,0,3,2
21,1,9,0,0,0,3,4,2,0
29,44,3,0,0,0,1,0,2,0
29,15,12,0,0,0,8,4,0,0
70,31,1,0,0,0,1,0,0,0
116,44,1,0,0,0,1,0,0,0
113,44,2,0,0,0,2,0,0,0
31,113,2,0,0,0,2,0,0,0
31,127,3,0,0,0,3,0,0,0
21,31,1,0,0,0,1,0,0,0
29,122,8,0,0,0,1,6,1,0
105,71,2,0,0,0,2,0,0,0
89,44,7,0,0,0,6,1,0,0
32,89,10,0,0,0,4,5,0,1
122,44,1,0,0,0,1,0,0,0
9,33,7,0,0,0,3,2,0,2
19,8,1,0,0,0,1,0,0,0
37,8,2,0,0,0,2,0,0,0
114,122,1,0,0,0,1,0,0,0
124,35,1,0,0,0,1,0,0,0
43,122,3,0,0,0,3,0,0,0
96,122,4,0,0,0,2,1,1,0
40,45,7,0,0,0,3,4,0,0
0,89,219,0,0,0,161,47,4,7
40,89,22,0,0,0,12,3,4,3
9,89,41,0,0,0,33,8,0,0
32,35,2,0,0,0,2,0,0,0
33,35,3,0,0,0,3,0,0,0
54,124,1,0,0,0,1,0,0,0
89,34,33,0,0,0,21,9,3,0
46,49,1,0,0,0,1,0,0,0
11,49,2,0,0,0,2,0,0,0
53,3,1,0,0,0,1,0,0,0
3,100,1,0,0,0,1,0,0,0
15,93,1,0,0,0,1,0,0,0
41,89,2,0,0,0,2,0,0,0
42,89,2,0,0,0,2,0,0,0
10,89,9,0,0,0,9,0,0,0
43,89,7,0,0,0,4,3,0,0
89,47,30,0,0,0,27,0,0,3
33,36,2,0,0,0,1,1,0,0
72,34,3,0,0,0,1,0,0,2
8,89,4,0,0,0,4,0,0,0
89,99,2,0,0,0,2,0,0,0
89,18,1,0,0,0,1,0,0,0
89,1,7,0,0,0,4,2,0,1
89,35,9,0,0,0,8,1,0,0
33,89,3,0,0,0,3,0,0,0
89,49,1,0,0,0,1,0,0,0
35,49,5,0,0,0,3,1,0,1
100,35,1,0,0,0,1,0,0,0
105,86,3,0,0,0,3,0,0,0
33,45,2,0,0,0,2,0,0,0
10,99,3,0,0,0,2,0,1,0
9,131,19,0,0,0,19,0,0,0
0,131,18,0,0,0,18,0,0,0
133,131,4,0,0,0,4,0,0,0
9,133,13,0,0,0,12,0,0,1
131,34,4,0,0,0,3,1,0,0
0,133,51,0,0,0,51,0,0,0
124,43,4,0,0,0,4,0,0,0
9,132,2,0,0,0,2,0,0,0
133,123,3,0,0,0,3,0,0,0
0,132,10,0,0,0,9,1,0,0
114,9,8,0,0,0,8,0,0,0
92,9,35,0,0,0,35,0,0,0
40,133,5,0,0,0,5,0,0,0
133,89,11,0,0,0,11,0,0,0
74,40,4,0,0,0,2,2,0,0
40,36,12,0,0,0,6,4,0,2
32,36,10,0,0,0,2,8,0,0
8,54,3,0,0,0,2,0,0,1
8,46,3,0,0,0,3,0,0,0
105,46,3,0,0,0,1,2,0,0
105,40,4,0,0,0,4,0,0,0
3,131,24,0,0,0,22,2,0,0
3,132,5,0,0,0,5,0,0,0
133,124,4,0,0,0,4,0,0,0
133,34,9,0,0,0,9,0,0,0
34,134,7,0,0,0,5,1,0,1
9,135,12,0,0,0,10,0,0,2
105,9,9,0,0,0,7,2,0,0
123,10,1,0,0,0,1,0,0,0
133,10,2,0,0,0,2,0,0,0
9,123,2,0,0,0,2,0,0,0
135,0,77,0,0,0,50,0,9,18
114,135,6,0,0,0,6,0,0,0
105,124,14,0,0,0,14,0,0,0
135,124,14,0,0,0,9,0,0,5
132,10,1,0,0,0,1,0,0,0
135,10,3,0,0,0,2,0,1,0
114,133,5,0,0,0,5,0,0,0
114,131,2,0,0,0,2,0,0,0
131,132,4,0,0,0,4,0,0,0
133,132,3,0,0,0,3,0,0,0
133,47,31,0,0,0,31,0,0,0
114,47,2,0,0,0,2,0,0,0
105,80,2,0,0,0,2,0,0,0
86,87,1,0,0,0,1,0,0,0
41,3,7,0,0,0,5,2,0,0
105,43,4,0,0,0,4,0,0,0
40,102,3,0,0,0,2,1,0,0
77,47,1,0,0,0,1,0,0,0
114,77,1,0,0,0,1,0,0,0
8,124,2,0,0,0,2,0,0,0
105,8,2,0,0,0,2,0,0,0
8,135,3,0,0,0,3,0,0,0
105,135,13,0,0,0,13,0,0,0
123,113,1,0,0,0,1,0,0,0
114,113,3,0,0,0,3,0,0,0
0,113,47,0,0,0,28,8,1,10
9,113,11,0,0,0,3,0,0,8
9,28,1,0,0,0,1,0,0,0
135,28,8,0,0,0,3,0,0,5
28,34,10,0,0,0,1,0,0,9
105,28,1,0,0,0,1,0,0,0
124,28,5,0,0,0,3,0,0,2
136,28,6,0,0,0,1,0,0,5
28,7,1,0,0,0,1,0,0,0
28,113,1,0,0,0,1,0,0,0
135,113,1,0,0,0,1,0,0,0
115,15,1,0,0,0,1,0,0,0
40,113,26,0,0,0,16,10,0,0
113,47,2,0,0,0,2,0,0,0
113,34,10,0,0,0,10,0,0,0
124,15,2,0,0,0,2,0,0,0
89,107,1,0,0,0,1,0,0,0
3,89,9,0,0,0,8,0,0,1
3,115,4,0,0,0,4,0,0,0
37,115,4,0,0,0,4,0,0,0
37,131,1,0,0,0,1,0,0,0
133,15,5,0,0,0,5,0,0,0
0,116,10,0,0,0,6,0,0,4
89,116,1,0,0,0,1,0,0,0
120,0,5,0,0,0,5,0,0,0
120,1,7,0,0,0,7,0,0,0
105,51,2,0,0,0,2,0,0,0
135,133,6,0,0,0,3,0,0,3
105,89,5,0,0,0,5,0,0,0
64,97,1,0,0,0,1,0,0,0
105,3,3,0,0,0,3,0,0,0
114,105,13,0,0,0,13,0,0,0
0,115,11,0,0,0,11,0,0,0
115,10,1,0,0,0,1,0,0,0
115,89,2,0,0,0,2,0,0,0
122,15,4,0,0,0,4,0,0,0
133,43,1,0,0,0,1,0,0,0
122,93,2,0,0,0,2,0,0,0
115,122,1,0,0,0,1,0,0,0
115,34,4,0,0,0,4,0,0,0
105,115,1,0,0,0,1,0,0,0
32,46,1,0,0,0,1,0,0,0
3,113,10,0,0,0,10,0,0,0
9,127,11,0,0,0,11,0,0,0
92,63,2,0,0,0,2,0,0,0
105,113,2,0,0,0,2,0,0,0
9,107,6,0,0,0,1,0,5,0
10,31,1,0,0,0,1,0,0,0
89,31,3,0,0,0,2,1,0,0
99,34,14,0,0,0,5,4,5,0
137,34,7,0,0,0,7,0,0,0
2,32,2,0,0,0,2,0,0,0
135,34,20,0,0,0,16,0,2,2
135,40,14,0,0,0,4,0,4,6
89,15,14,0,0,0,6,8,0,0
63,46,2,0,0,0,2,0,0,0
137,99,2,0,0,0,2,0,0,0
138,34,3,0,0,0,3,0,0,0
0,102,8,0,0,0,1,3,4,0
0,137,7,0,0,0,7,0,0,0
135,138,1,0,0,0,1,0,0,0
105,108,5,0,0,0,3,2,0,0
123,34,4,0,0,0,4,0,0,0
133,134,1,0,0,0,1,0,0,0
135,3,2,0,0,0,2,0,0,0
40,131,6,0,0,0,4,2,0,0
30,35,16,0,0,0,3,8,3,2
40,137,2,0,0,0,2,0,0,0
40,134,4,0,0,0,4,0,0,0
9,137,1,0,0,0,1,0,0,0
0,138,4,0,0,0,3,1,0,0
40,116,3,0,0,0,3,0,0,0
34,116,1,0,0,0,1,0,0,0
3,116,3,0,0,0,3,0,0,0
114,8,1,0,0,0,1,0,0,0
114,107,2,0,0,0,2,0,0,0
114,121,1,0,0,0,1,0,0,0
40,123,2,0,0,0,2,0,0,0
9,116,9,0,0,0,1,0,0,8
139,4,3,0,0,0,3,0,0,0
105,83,1,0,0,0,1,0,0,0
90,83,1,0,0,0,1,0,0,0
92,47,15,0,0,0,15,0,0,0
92,35,3,0,0,0,3,0,0,0
89,48,2,0,0,0,2,0,0,0
20,89,1,0,0,0,1,0,0,0
92,89,12,0,0,0,12,0,0,0
32,97,5,0,0,0,2,2,0,1
51,89,1,0,0,0,1,0,0,0
96,3,1,0,0,0,1,0,0,0
63,89,2,0,0,0,2,0,0,0
108,34,11,0,0,0,2,8,0,1
108,40,12,0,0,0,1,11,0,0
108,9,1,0,0,0,1,0,0,0
108,123,2,0,0,0,2,0,0,0
135,131,2,0,0,0,2,0,0,0
140,62,1,0,0,0,1,0,0,0
140,0,5,0,0,0,4,0,0,1
11,31,2,0,0,0,2,0,0,0
140,11,1,0,0,0,1,0,0,0
42,102,1,0,0,0,1,0,0,0
42,56,1,0,0,0,1,0,0,0
0,134,1,0,0,0,1,0,0,0
92,15,21,0,0,0,21,0,0,0
21,15,6,0,0,0,5,1,0,0
67,15,1,0,0,0,1,0,0,0
15,127,3,0,0,0,3,0,0,0
92,1,11,0,0,0,10,1,0,0
92,22,2,0,0,0,2,0,0,0
120,15,1,0,0,0,1,0,0,0
121,15,2,0,0,0,2,0,0,0
114,15,1,0,0,0,1,0,0,0
34,49,1,0,0,0,1,0,0,0
40,49,3,0,0,0,2,0,1,0
102,34,5,0,0,0,2,3,0,0
124,123,1,0,0,0,1,0,0,0
114,3,3,0,0,0,3,0,0,0
124,116,1,0,0,0,1,0,0,0
92,124,9,0,0,0,9,0,0,0
92,133,10,0,0,0,10,0,0,0
92,131,2,0,0,0,2,0,0,0
121,1,1,0,0,0,1,0,0,0
121,9,4,0,0,0,4,0,0,0
9,124,10,0,0,0,9,0,0,1
3,133,9,0,0,0,9,0,0,0
92,3,5,0,0,0,5,0,0,0
92,52,1,0,0,0,1,0,0,0
52,89,3,0,0,0,3,0,0,0
52,15,1,0,0,0,1,0,0,0
52,133,2,0,0,0,2,0,0,0
124,89,2,0,0,0,2,0,0,0
92,134,3,0,0,0,3,0,0,0
9,117,28,0,0,0,10,8,9,1
0,117,40,0,0,0,13,11,15,1
89,117,2,0,0,0,2,0,0,0
12,0,26,0,0,0,1,0,4,21
141,89,1,0,0,0,1,0,0,0
141,133,1,0,0,0,1,0,0,0
8,133,1,0,0,0,1,0,0,0
8,123,1,0,0,0,1,0,0,0
121,117,1,0,0,0,1,0,0,0
117,1,6,0,0,0,3,0,3,0
78,35,2,0,0,0,2,0,0,0
128,35,3,0,0,0,1,1,0,1
117,47,10,0,0,0,1,6,1,2
117,34,5,0,0,0,2,0,2,1
123,127,1,0,0,0,1,0,0,0
113,1,4,0,0,0,1,3,0,0
116,1,2,0,0,0,2,0,0,0
0,128,18,0,0,0,1,14,1,2
135,140,4,0,0,0,1,0,0,3
22,123,1,0,0,0,1,0,0,0
114,123,2,0,0,0,2,0,0,0
114,132,2,0,0,0,2,0,0,0
51,3,7,0,0,0,3,0,0,4
114,89,3,0,0,0,3,0,0,0
21,38,3,0,0,0,3,0,0,0
111,38,1,0,0,0,1,0,0,0
111,1,2,0,0,0,1,1,0,0
67,38,3,0,0,0,1,0,0,2
105,38,1,0,0,0,1,0,0,0
105,1,14,0,0,0,12,0,2,0
121,0,1,0,0,0,1,0,0,0
89,38,5,0,0,0,5,0,0,0
133,21,4,0,0,0,4,0,0,0
133,1,3,0,0,0,2,0,1,0
47,127,7,0,0,0,7,0,0,0
92,10,3,0,0,0,3,0,0,0
10,127,1,0,0,0,1,0,0,0
120,127,1,0,0,0,1,0,0,0
3,127,1,0,0,0,1,0,0,0
92,11,2,0,0,0,2,0,0,0
11,89,2,0,0,0,2,0,0,0
121,105,1,0,0,0,1,0,0,0
88,28,3,0,0,0,3,0,0,0
105,15,6,0,0,0,3,0,3,0
22,1,2,0,0,0,1,1,0,0
9,21,11,0,0,0,2,1,4,4
69,9,4,0,0,0,1,2,1,0
19,9,4,0,0,0,1,0,2,1
89,127,1,0,0,0,1,0,0,0
63,11,1,0,0,0,1,0,0,0
21,89,2,0,0,0,2,0,0,0
131,1,3,0,0,0,2,0,1,0
29,1,3,0,0,0,3,0,0,0
41,33,1,0,0,0,1,0,0,0
33,123,2,0,0,0,2,0,0,0
143,44,3,0,0,0,0,1,0,2
144,44,2,0,0,0,0,2,0,0
142,44,6,0,0,0,0,6,0,0
3,128,1,0,0,0,0,1,0,0
145,47,1,0,0,0,0,1,0,0
40,7,4,0,0,0,0,4,0,0
105,2,1,0,0,0,0,1,0,0
2,9,10,0,0,0,0,6,3,1
8,17,1,0,0,0,0,1,0,0
9,70,3,0,0,0,0,2,1,0
17,70,6,0,0,0,0,6,0,0
70,0,52,0,0,0,0,21,16,15
9,17,5,0,0,0,0,5,0,0
13,89,1,0,0,0,0,1,0,0
97,89,12,0,0,0,0,10,0,2
89,4,13,0,0,0,0,13,0,0
97,4,8,0,0,0,0,5,0,3
147,146,10,0,0,0,0,3,2,5
148,146,2,0,0,0,0,2,0,0
24,147,2,0,0,0,0,2,0,0
0,146,72,0,0,0,0,46,10,16
89,146,7,0,0,0,0,6,0,1
147,112,1,0,0,0,0,1,0,0
147,97,6,0,0,0,0,1,0,5
0,147,22,0,0,0,0,11,0,11
0,149,3,0,0,0,0,3,0,0
97,7,2,0,0,0,0,2,0,0
146,4,5,0,0,0,0,5,0,0
29,146,2,0,0,0,0,2,0,0
97,146,30,0,0,0,0,10,4,16
29,97,2,0,0,0,0,2,0,0
33,146,1,0,0,0,0,1,0,0
135,33,5,0,0,0,0,1,2,2
31,1,1,0,0,0,0,1,0,0
96,30,8,0,0,0,0,8,0,0
96,44,2,0,0,0,0,2,0,0
150,44,2,0,0,0,0,2,0,0
9,150,15,0,0,0,0,10,2,3
146,44,11,0,0,0,0,9,2,0
19,146,11,0,0,0,0,1,10,0
30,15,7,0,0,0,0,7,0,0
70,44,9,0,0,0,0,9,0,0
71,146,4,0,0,0,0,2,2,0
70,15,8,0,0,0,0,6,2,0
19,71,2,0,0,0,0,2,0,0
19,97,16,0,0,0,0,2,8,6
2,97,1,0,0,0,0,1,0,0
114,19,1,0,0,0,0,1,0,0
19,70,1,0,0,0,0,1,0,0
70,34,11,0,0,0,0,4,6,1
70,71,1,0,0,0,0,1,0,0
30,146,14,0,0,0,0,7,2,5
33,15,5,0,0,0,0,3,0,2
71,1,4,0,0,0,0,2,0,2
69,15,3,0,0,0,0,3,0,0
30,71,6,0,0,0,0,4,0,2
32,71,1,0,0,0,0,1,0,0
33,71,2,0,0,0,0,2,0,0
22,146,1,0,0,0,0,1,0,0
146,1,3,0,0,0,0,2,0,1
9,146,5,0,0,0,0,3,2,0
69,97,2,0,0,0,0,2,0,0
150,34,15,0,0,0,0,7,4,4
40,150,17,0,0,0,0,9,1,7
150,15,44,0,0,0,0,41,0,3
96,32,1,0,0,0,0,1,0,0
96,33,2,0,0,0,0,2,0,0
70,40,7,0,0,0,0,1,0,6
70,32,1,0,0,0,0,1,0,0
32,150,5,0,0,0,0,5,0,0
33,150,3,0,0,0,0,3,0,0
150,146,1,0,0,0,0,1,0,0
152,21,3,0,0,0,0,1,1,1
67,21,1,0,0,0,0,1,0,0
152,15,10,0,0,0,0,4,3,3
92,152,1,0,0,0,0,1,0,0
152,0,39,0,0,0,0,16,1,22
20,15,2,0,0,0,0,1,1,0
0,150,89,0,0,0,0,22,31,36
0,153,69,0,0,0,0,2,30,37
147,44,5,0,0,0,0,3,0,2
147,71,5,0,0,0,0,4,0,1
22,78,1,0,0,0,0,1,0,0
97,154,1,0,0,0,0,1,0,0
17,154,1,0,0,0,0,1,0,0
0,154,2,0,0,0,0,2,0,0
0,20,7,0,0,0,0,5,2,0
69,22,2,0,0,0,0,2,0,0
22,44,1,0,0,0,0,1,0,0
32,146,7,0,0,0,0,5,0,2
32,147,6,0,0,0,0,4,0,2
70,89,7,0,0,0,0,4,0,3
9,147,11,0,0,0,0,10,0,1
139,9,19,0,0,0,0,1,0,18
103,44,3,0,0,0,0,3,0,0
97,71,9,0,0,0,0,2,0,7
69,34,3,0,0,0,0,3,0,0
69,30,4,0,0,0,0,4,0,0
74,89,3,0,0,0,0,3,0,0
74,97,4,0,0,0,0,4,0,0
97,149,3,0,0,0,0,3,0,0
40,146,12,0,0,0,0,3,4,5
34,146,18,0,0,0,0,3,6,9
40,122,3,0,0,0,0,3,0,0
144,35,3,0,0,0,0,2,0,1
0,143,136,0,0,0,0,55,19,62
30,29,3,0,0,0,0,3,0,0
29,143,2,0,0,0,0,2,0,0
30,143,8,0,0,0,0,6,2,0
30,144,1,0,0,0,0,1,0,0
143,34,36,0,0,0,0,22,4,10
96,143,3,0,0,0,0,3,0,0
147,15,3,0,0,0,0,3,0,0
43,146,5,0,0,0,0,2,3,0
143,122,3,0,0,0,0,3,0,0
143,35,14,0,0,0,0,10,0,4
30,3,11,0,0,0,0,2,6,3
40,142,83,0,0,0,0,75,0,8
35,45,3,0,0,0,0,3,0,0
9,45,1,0,0,0,0,1,0,0
9,142,21,0,0,0,0,20,1,0
10,49,7,0,0,0,0,5,0,2
0,142,199,0,0,0,0,188,5,6
87,142,1,0,0,0,0,1,0,0
53,35,1,0,0,0,0,1,0,0
9,46,3,0,0,0,0,3,0,0
105,54,2,0,0,0,0,2,0,0
46,1,3,0,0,0,0,3,0,0
40,18,4,0,0,0,0,2,1,1
32,142,12,0,0,0,0,12,0,0
33,142,10,0,0,0,0,10,0,0
46,93,2,0,0,0,0,2,0,0
50,47,1,0,0,0,0,1,0,0
54,142,2,0,0,0,0,2,0,0
54,97,1,0,0,0,0,1,0,0
99,142,2,0,0,0,0,2,0,0
35,142,8,0,0,0,0,6,2,0
105,142,2,0,0,0,0,2,0,0
142,1,4,0,0,0,0,4,0,0
10,142,32,0,0,0,0,32,0,0
96,9,4,0,0,0,0,4,0,0
8,74,1,0,0,0,0,1,0,0
8,36,4,0,0,0,0,2,0,2
20,34,5,0,0,0,0,2,0,3
3,99,4,0,0,0,0,4,0,0
143,99,1,0,0,0,0,1,0,0
9,86,4,0,0,0,0,4,0,0
86,100,1,0,0,0,0,1,0,0
100,34,5,0,0,0,0,1,4,0
40,100,8,0,0,0,0,2,6,0
0,100,6,0,0,0,0,3,2,1
34,142,35,0,0,0,0,31,1,3
34,149,4,0,0,0,0,4,0,0
58,56,1,0,0,0,0,1,0,0
81,34,4,0,0,0,0,4,0,0
81,80,4,0,0,0,0,4,0,0
81,0,10,0,0,0,0,10,0,0
81,33,3,0,0,0,0,3,0,0
15,142,14,0,0,0,0,14,0,0
112,142,3,0,0,0,0,3,0,0
97,142,2,0,0,0,0,2,0,0
50,142,1,0,0,0,0,1,0,0
8,51,1,0,0,0,0,1,0,0
51,33,6,0,0,0,0,3,0,3
93,142,12,0,0,0,0,12,0,0
0,58,1,0,0,0,0,1,0,0
22,10,4,0,0,0,0,4,0,0
8,142,12,0,0,0,0,10,0,2
3,142,28,0,0,0,0,28,0,0
53,142,1,0,0,0,0,1,0,0
35,99,2,0,0,0,0,2,0,0
108,99,2,0,0,0,0,2,0,0
108,1,1,0,0,0,0,1,0,0
0,155,13,0,0,0,0,9,3,1
1,156,1,0,0,0,0,1,0,0
9,156,2,0,0,0,0,2,0,0
105,156,2,0,0,0,0,2,0,0
108,155,2,0,0,0,0,2,0,0
40,155,2,0,0,0,0,2,0,0
76,100,1,0,0,0,0,1,0,0
108,35,1,0,0,0,0,1,0,0
34,155,4,0,0,0,0,2,2,0
34,156,2,0,0,0,0,2,0,0
0,156,4,0,0,0,0,3,1,0
22,143,1,0,0,0,0,1,0,0
30,142,5,0,0,0,0,4,0,1
33,156,1,0,0,0,0,1,0,0
86,33,5,0,0,0,0,5,0,0
86,40,4,0,0,0,0,4,0,0
108,86,2,0,0,0,0,2,0,0
34,157,2,0,0,0,0,2,0,0
86,32,4,0,0,0,0,4,0,0
50,29,2,0,0,0,0,2,0,0
29,10,3,0,0,0,0,3,0,0
41,102,2,0,0,0,0,2,0,0
41,35,2,0,0,0,0,2,0,0
128,47,1,0,0,0,0,1,0,0
20,35,2,0,0,0,0,2,0,0
53,47,1,0,0,0,0,1,0,0
47,142,21,0,0,0,0,21,0,0
102,47,1,0,0,0,0,1,0,0
32,74,3,0,0,0,0,3,0,0
96,15,4,0,0,0,0,4,0,0
89,149,1,0,0,0,0,1,0,0
40,80,8,0,0,0,0,1,7,0
63,29,1,0,0,0,0,1,0,0
63,47,1,0,0,0,0,1,0,0
48,142,1,0,0,0,0,1,0,0
108,32,3,0,0,0,0,3,0,0
0,157,5,0,0,0,0,3,2,0
32,157,2,0,0,0,0,2,0,0
75,143,1,0,0,0,0,1,0,0
108,158,3,0,0,0,0,3,0,0
0,158,7,0,0,0,0,7,0,0
108,142,4,0,0,0,0,4,0,0
76,35,2,0,0,0,0,2,0,0
80,143,1,0,0,0,0,1,0,0
80,11,2,0,0,0,0,2,0,0
110,109,1,0,0,0,0,1,0,0
110,41,1,0,0,0,0,1,0,0
33,109,3,0,0,0,0,3,0,0
81,44,3,0,0,0,0,3,0,0
80,36,2,0,0,0,0,2,0,0
109,34,3,0,0,0,0,3,0,0
42,44,1,0,0,0,0,1,0,0
80,43,3,0,0,0,0,1,2,0
41,32,1,0,0,0,0,1,0,0
33,10,1,0,0,0,0,1,0,0
81,41,1,0,0,0,0,1,0,0
0,109,2,0,0,0,0,2,0,0
32,109,1,0,0,0,0,1,0,0
3,20,2,0,0,0,0,2,0,0
9,159,2,0,0,0,0,2,0,0
3,159,4,0,0,0,0,4,0,0
111,34,2,0,0,0,0,2,0,0
8,52,6,0,0,0,0,6,0,0
52,142,5,0,0,0,0,5,0,0
3,93,7,0,0,0,0,7,0,0
33,3,4,0,0,0,0,2,2,0
43,142,10,0,0,0,0,10,0,0
56,142,2,0,0,0,0,2,0,0
3,56,1,0,0,0,0,1,0,0
8,33,6,0,0,0,0,2,0,4
10,46,2,0,0,0,0,2,0,0
9,151,19,0,0,0,0,14,3,2
0,151,31,0,0,0,0,22,1,8
72,151,2,0,0,0,0,2,0,0
74,10,2,0,0,0,0,2,0,0
30,10,6,0,0,0,0,1,5,0
9,128,6,0,0,0,0,6,0,0
88,142,2,0,0,0,0,2,0,0
30,151,2,0,0,0,0,1,0,1
30,150,1,0,0,0,0,1,0,0
71,142,2,0,0,0,0,2,0,0
128,15,1,0,0,0,0,1,0,0
88,15,1,0,0,0,0,1,0,0
128,44,1,0,0,0,0,1,0,0
89,128,1,0,0,0,0,1,0,0
74,44,1,0,0,0,0,1,0,0
33,1,1,0,0,0,0,1,0,0
32,128,3,0,0,0,0,3,0,0
35,151,1,0,0,0,0,1,0,0
128,34,10,0,0,0,0,9,0,1
33,97,6,0,0,0,0,1,0,5
63,32,1,0,0,0,0,1,0,0
8,150,2,0,0,0,0,2,0,0
8,15,4,0,0,0,0,3,0,1
152,9,5,0,0,0,0,3,2,0
8,70,1,0,0,0,0,1,0,0
64,128,2,0,0,0,0,2,0,0
96,47,1,0,0,0,0,1,0,0
67,47,5,0,0,0,0,1,1,3
74,146,1,0,0,0,0,1,0,0
74,112,2,0,0,0,0,2,0,0
40,112,8,0,0,0,0,3,0,5
34,94,2,0,0,0,0,2,0,0
47,146,8,0,0,0,0,2,6,0
157,47,1,0,0,0,0,1,0,0
105,47,1,0,0,0,0,1,0,0
54,40,7,0,0,0,0,4,0,3
152,78,1,0,0,0,0,1,0,0
40,128,9,0,0,0,0,8,1,0
49,142,1,0,0,0,0,1,0,0
36,142,1,0,0,0,0,1,0,0
152,35,8,0,0,0,0,6,1,1
108,138,5,0,0,0,0,5,0,0
143,113,3,0,0,0,0,3,0,0
40,143,24,0,0,0,0,14,5,5
108,113,1,0,0,0,0,1,0,0
35,1,11,0,0,0,0,5,3,3
143,142,4,0,0,0,0,4,0,0
40,149,5,0,0,0,0,5,0,0
67,149,2,0,0,0,0,2,0,0
49,93,1,0,0,0,0,1,0,0
51,142,2,0,0,0,0,2,0,0
9,61,4,0,0,0,0,4,0,0
61,142,2,0,0,0,0,2,0,0
61,40,4,0,0,0,0,4,0,0
61,99,3,0,0,0,0,3,0,0
60,0,11,0,0,0,0,9,0,2
61,34,2,0,0,0,0,2,0,0
61,93,5,0,0,0,0,1,4,0
63,142,3,0,0,0,0,3,0,0
22,142,3,0,0,0,0,3,0,0
43,93,1,0,0,0,0,1,0,0
158,142,4,0,0,0,0,4,0,0
147,158,3,0,0,0,0,3,0,0
147,142,4,0,0,0,0,4,0,0
9,158,7,0,0,0,0,7,0,0
158,10,3,0,0,0,0,3,0,0
158,151,2,0,0,0,0,2,0,0
9,87,1,0,0,0,0,1,0,0
86,43,4,0,0,0,0,2,2,0
41,86,2,0,0,0,0,2,0,0
89,142,1,0,0,0,0,1,0,0
108,47,7,0,0,0,0,7,0,0
11,158,1,0,0,0,0,1,0,0
109,47,5,0,0,0,0,5,0,0
13,47,16,0,0,0,0,1,0,15
13,15,5,0,0,0,0,3,0,2
158,34,2,0,0,0,0,2,0,0
